dataset,granularity,family,model,fold,method,ece,auc,n_test,n_students
assist2017,concept,deep,simplekt,2,platt,0.008131570562152022,0.7546678529147309,177767,341
assist2017,concept,deep,simplekt,2,isotonic,0.006651053189363146,0.7545324181652895,177767,341
assist2017,concept,deep,simplekt,2,temperature,0.007038338766544237,0.7546678529147309,177767,341
assist2017,concept,deep,simplekt,3,none,0.016694348248345526,0.7510140338744374,177767,341
assist2017,concept,deep,simplekt,3,platt,0.006173935060838625,0.7510140338744374,177767,341
assist2017,concept,deep,simplekt,3,isotonic,0.0039011636246740226,0.7509428443072124,177767,341
assist2017,concept,deep,simplekt,3,temperature,0.016481050333778446,0.7510140338744374,177767,341
assist2017,concept,deep,simplekt,4,none,0.03020499858410498,0.7575879610517597,177767,341
assist2017,concept,deep,simplekt,4,platt,0.010601137308035228,0.7575879610517597,177767,341
assist2017,concept,deep,simplekt,4,isotonic,0.0024434476080915407,0.7574779727415223,177767,341
assist2017,concept,deep,simplekt,4,temperature,0.030271847150624275,0.7575879610517597,177767,341
assist2017,question,deep,dkt,0,none,0.013515952904644959,0.716836392826679,177767,341
assist2017,question,deep,dkt,0,platt,0.004968037676631675,0.716836392826679,177767,341
assist2017,question,deep,dkt,0,isotonic,0.005629051044179325,0.7167426350922206,177767,341
assist2017,question,deep,dkt,0,temperature,0.014520677505085391,0.716836392826679,177767,341
assist2017,question,deep,dkt,1,none,0.022204078934785508,0.7163176244474316,177767,341
assist2017,question,deep,dkt,1,platt,0.004814435452441862,0.7163176244474316,177767,341
assist2017,question,deep,dkt,1,isotonic,0.004971664966661542,0.716113376490426,177767,341
assist2017,question,deep,dkt,1,temperature,0.024969902432035423,0.7163176244474316,177767,341
assist2017,question,deep,dkt,2,none,0.011071386702818787,0.7131190836407219,177767,341
assist2017,question,deep,dkt,2,platt,0.005984498149787362,0.7131190836407219,177767,341
assist2017,question,deep,dkt,2,isotonic,0.005026558496131272,0.7129281490974508,177767,341
assist2017,question,deep,dkt,2,temperature,0.011333827814266909,0.7131190836407219,177767,341
assist2017,question,deep,dkt,3,none,0.015396673173311216,0.7165852622760434,177767,341
assist2017,question,deep,dkt,3,platt,0.0048073646275697286,0.7165852622760434,177767,341
assist2017,question,deep,dkt,3,isotonic,0.0034324974075649085,0.7165458473218456,177767,341
assist2017,question,deep,dkt,3,temperature,0.015499574495293865,0.7165852622760434,177767,341
assist2017,question,deep,dkt,4,none,0.023157775065113156,0.7132885993742691,177767,341
assist2017,question,deep,dkt,4,platt,0.00455413412476863,0.7132885993742691,177767,341
assist2017,question,deep,dkt,4,isotonic,0.005666529836813027,0.7131914454658829,177767,341
assist2017,question,deep,dkt,4,temperature,0.025487519324953828,0.7132885993742691,177767,341
assist2017,question,deep,sakt,0,none,0.010698039568648874,0.653685124424933,177767,341
assist2017,question,deep,sakt,0,platt,0.005229208261202431,0.653685124424933,177767,341
assist2017,question,deep,sakt,0,isotonic,0.0037562350960000167,0.6534649651430667,177767,341
assist2017,question,deep,sakt,0,temperature,0.009846054018599063,0.653685124424933,177767,341
assist2017,question,deep,sakt,1,none,0.011083586379924355,0.6532769004026737,177767,341
assist2017,question,deep,sakt,1,platt,0.005045166497623029,0.6532769004026737,177767,341
assist2017,question,deep,sakt,1,isotonic,0.003147690235627464,0.6531290927830574,177767,341
assist2017,question,deep,sakt,1,temperature,0.009482296909038124,0.6532769004026737,177767,341
assist2017,question,deep,sakt,2,none,0.01260878678269879,0.6539321803934385,177767,341
assist2017,question,deep,sakt,2,platt,0.004780763745384363,0.6539321803934385,177767,341
assist2017,question,deep,sakt,2,isotonic,0.0038339590599225292,0.6538733315138362,177767,341
assist2017,question,deep,sakt,2,temperature,0.008311135426357382,0.6539321803934385,177767,341
assist2017,question,deep,sakt,3,none,0.008527695241524132,0.6523673448467588,177767,341
assist2017,question,deep,sakt,3,platt,0.006253238149425182,0.6523673448467588,177767,341
assist2017,question,deep,sakt,3,isotonic,0.00409758894048689,0.6522931784950766,177767,341
assist2017,question,deep,sakt,3,temperature,0.00739271554131741,0.6523673448467588,177767,341
assist2017,question,deep,sakt,4,none,0.010413364122700018,0.6515520677728744,177767,341
assist2017,question,deep,sakt,4,platt,0.0043268601453398435,0.6515520677728744,177767,341
assist2017,question,deep,sakt,4,isotonic,0.005568873451690964,0.6512131088689663,177767,341
assist2017,question,deep,sakt,4,temperature,0.004437670508641116,0.6515520677728744,177767,341
assist2017,question,deep,akt,0,none,0.015587335669725077,0.7582634008708029,177767,341
assist2017,question,deep,akt,0,platt,0.004303928530983641,0.7582634008708029,177767,341
assist2017,question,deep,akt,0,isotonic,0.003976273864726049,0.7581981258469135,177767,341
assist2017,question,deep,akt,0,temperature,0.01449138298035566,0.7582634008708029,177767,341
assist2017,question,deep,akt,1,none,0.015453217976339913,0.7581711631691036,177767,341
assist2017,question,deep,akt,1,platt,0.005368998444568992,0.7581711631691036,177767,341
assist2017,question,deep,akt,1,isotonic,0.004720777329910962,0.7580945822452145,177767,341
assist2017,question,deep,akt,1,temperature,0.01405833018242581,0.7581711631691036,177767,341
assist2017,question,deep,akt,2,none,0.01778694583359106,0.7576252449789743,177767,341
assist2017,question,deep,akt,2,platt,0.00517093667571859,0.7576252449789743,177767,341
assist2017,question,deep,akt,2,isotonic,0.0048001951187914005,0.7575225631243968,177767,341
assist2017,question,deep,akt,2,temperature,0.019724404650720503,0.7576252449789743,177767,341
assist2017,question,deep,akt,3,none,0.01711432155574445,0.7586108620662609,177767,341
assist2017,question,deep,akt,3,platt,0.003784090830760982,0.7586108620662609,177767,341
assist2017,question,deep,akt,3,isotonic,0.005584862326857794,0.7584807446197372,177767,341
assist2017,question,deep,akt,3,temperature,0.015742387131283914,0.7586108620662609,177767,341
assist2017,question,deep,akt,4,none,0.02123777022732007,0.7595075379614933,177767,341
assist2017,question,deep,akt,4,platt,0.006388025759548976,0.7595075379614933,177767,341
assist2017,question,deep,akt,4,isotonic,0.005735826094392344,0.7593989931911694,177767,341
assist2017,question,deep,akt,4,temperature,0.02359929112130393,0.7595075379614933,177767,341
assist2017,question,deep,simplekt,0,none,0.0281311852031029,0.7549749276494286,177767,341
assist2017,question,deep,simplekt,0,platt,0.003975399396970698,0.7549749276494286,177767,341
assist2017,question,deep,simplekt,0,isotonic,0.003402405035960566,0.7549022248924716,177767,341
assist2017,question,deep,simplekt,0,temperature,0.0241244110807826,0.7549749276494286,177767,341
assist2017,question,deep,simplekt,1,none,0.020954364983377053,0.7565163928364136,177767,341
assist2017,question,deep,simplekt,1,platt,0.00795108590254166,0.7565163928364136,177767,341
assist2017,question,deep,simplekt,1,isotonic,0.003908353268306056,0.7564572711842736,177767,341
assist2017,question,deep,simplekt,1,temperature,0.009207583717475588,0.7565163928364136,177767,341
assist2017,question,deep,simplekt,2,none,0.0196387653501493,0.7546677641586393,177767,341
assist2017,question,deep,simplekt,2,platt,0.008122605769755526,0.7546677641586393,177767,341
assist2017,question,deep,simplekt,2,isotonic,0.0066844901615070295,0.754509910907771,177767,341
assist2017,question,deep,simplekt,2,temperature,0.007058632985544956,0.7546677641586393,177767,341
assist2017,question,deep,simplekt,3,none,0.016697776865222523,0.7510138850894168,177767,341
assist2017,question,deep,simplekt,3,platt,0.006212116715655572,0.7510138850894168,177767,341
assist2017,question,deep,simplekt,3,isotonic,0.003809332745492994,0.7509354884598041,177767,341
assist2017,question,deep,simplekt,3,temperature,0.01647198841758815,0.7510138850894168,177767,341
assist2017,question,deep,simplekt,4,none,0.03020727862876697,0.757587888624079,177767,341
assist2017,question,deep,simplekt,4,platt,0.010578549419983516,0.757587888624079,177767,341
assist2017,question,deep,simplekt,4,isotonic,0.002449257625436484,0.7574677006806079,177767,341
assist2017,question,deep,simplekt,4,temperature,0.030270668472818583,0.757587888624079,177767,341
assist2017,question,classical,bkt,0,none,0.01500083303172622,0.6364653199157344,178823,341
assist2017,question,classical,bkt,0,platt,0.014132724342949342,0.6364653014969608,178823,341
assist2017,question,classical,bkt,0,isotonic,0.0034398844013365766,0.6376743925113938,178823,341
assist2017,question,classical,bkt,0,temperature,0.017005808753964652,0.6364653098691306,178823,341
assist2017,question,classical,bkt,1,none,0.01495384343228952,0.6363737467968266,178823,341
assist2017,question,classical,bkt,1,platt,0.014236044461026769,0.6363737407688643,178823,341
assist2017,question,classical,bkt,1,isotonic,0.004975978978773716,0.6375097810519369,178823,341
assist2017,question,classical,bkt,1,temperature,0.01629042791368052,0.6363737425102756,178823,341
assist2017,question,classical,bkt,2,none,0.01463339654846075,0.636227511781253,178823,341
assist2017,question,classical,bkt,2,platt,0.015226610701733355,0.6362275182780568,178823,341
assist2017,question,classical,bkt,2,isotonic,0.005223947162521392,0.6372950270600531,178823,341
assist2017,question,classical,bkt,2,temperature,0.016365596193239035,0.6362275176752606,178823,341
assist2017,question,classical,bkt,3,none,0.015258076917813865,0.6367196331467042,178823,341
assist2017,question,classical,bkt,3,platt,0.009640246211299794,0.6367196340174098,178823,341
assist2017,question,classical,bkt,3,isotonic,0.007536569498398326,0.6379976927564546,178823,341
assist2017,question,classical,bkt,3,temperature,0.014685238161764574,0.6367196343522966,178823,341
assist2017,question,classical,bkt,4,none,0.014283908636518343,0.6364865043853709,178823,341
assist2017,question,classical,bkt,4,platt,0.01387112460617942,0.6364864990941597,178823,341
assist2017,question,classical,bkt,4,isotonic,0.006010124224710737,0.6377116739174962,178823,341
assist2017,question,classical,bkt,4,temperature,0.015507665988877624,0.6364864988932275,178823,341
assist2017,question,classical,pfa,0,none,0.012730619851819322,0.6256633311663531,178823,341
assist2017,question,classical,pfa,0,platt,0.012454365509207475,0.6256633311663531,178823,341
assist2017,question,classical,pfa,0,isotonic,0.0037517308772860177,0.6257737855374953,178823,341
assist2017,question,classical,pfa,0,temperature,0.012602823557533015,0.6256633311663531,178823,341
assist2017,question,classical,pfa,1,none,0.011725637822542214,0.6256276973362914,178823,341
assist2017,question,classical,pfa,1,platt,0.012542070724453435,0.6256276973362914,178823,341
assist2017,question,classical,pfa,1,isotonic,0.004133943781645774,0.6259507030149296,178823,341
assist2017,question,classical,pfa,1,temperature,0.014474384421431995,0.6256276973362914,178823,341
assist2017,question,classical,pfa,2,none,0.01195059116049192,0.6255958406273819,178823,341
assist2017,question,classical,pfa,2,platt,0.011457503863545786,0.6255958406273819,178823,341
assist2017,question,classical,pfa,2,isotonic,0.004786065817175556,0.6258410853249494,178823,341
assist2017,question,classical,pfa,2,temperature,0.01279000582246734,0.6255958406273819,178823,341
assist2017,question,classical,pfa,3,none,0.01021127074134102,0.6257928870782612,178823,341
assist2017,question,classical,pfa,3,platt,0.015073976582006819,0.6257928870782612,178823,341
assist2017,question,classical,pfa,3,isotonic,0.010931558539849642,0.6260125645757647,178823,341
assist2017,question,classical,pfa,3,temperature,0.009446831506306522,0.6257928870782612,178823,341
assist2017,question,classical,pfa,4,none,0.011076841872391354,0.6255796828754746,178823,341
assist2017,question,classical,pfa,4,platt,0.00984085565250829,0.6255796828754746,178823,341
assist2017,question,classical,pfa,4,isotonic,0.0032506734512691474,0.6259186412883261,178823,341
assist2017,question,classical,pfa,4,temperature,0.010495487756238656,0.6255796828754746,178823,341
assist2017,question,classical,pfa_recency,0,none,0.010183382171952745,0.6304055281390615,178823,341
assist2017,question,classical,pfa_recency,0,platt,0.010722050068743817,0.6304055281390615,178823,341
assist2017,question,classical,pfa_recency,0,isotonic,0.003381844216231654,0.630312007184615,178823,341
assist2017,question,classical,pfa_recency,0,temperature,0.010164526644491818,0.6304055281390615,178823,341
assist2017,question,classical,pfa_recency,1,none,0.010317640417731309,0.6302348792065591,178823,341
assist2017,question,classical,pfa_recency,1,platt,0.012468060204446609,0.6302348792065591,178823,341
assist2017,question,classical,pfa_recency,1,isotonic,0.00402151750080814,0.6301241660349041,178823,341
assist2017,question,classical,pfa_recency,1,temperature,0.01181735603059671,0.6302348792065591,178823,341
assist2017,question,classical,pfa_recency,2,none,0.00928353805590644,0.6301205042487628,178823,341
assist2017,question,classical,pfa_recency,2,platt,0.01160282364038161,0.6301205042487628,178823,341
assist2017,question,classical,pfa_recency,2,isotonic,0.0046563078431081616,0.6299361465244874,178823,341
assist2017,question,classical,pfa_recency,2,temperature,0.010632008579431864,0.6301205042487628,178823,341
assist2017,question,classical,pfa_recency,3,none,0.010664966390238501,0.6306549782110115,178823,341
assist2017,question,classical,pfa_recency,3,platt,0.014231085667220054,0.6306549782110115,178823,341
assist2017,question,classical,pfa_recency,3,isotonic,0.010225974661311187,0.6303940749437891,178823,341
assist2017,question,classical,pfa_recency,3,temperature,0.010923811296358634,0.6306549782110115,178823,341
assist2017,question,classical,pfa_recency,4,none,0.009588073236839623,0.6302854562211102,178823,341
assist2017,question,classical,pfa_recency,4,platt,0.009250787513145176,0.6302854562211102,178823,341
assist2017,question,classical,pfa_recency,4,isotonic,0.0026131227919506503,0.6300251752405253,178823,341
assist2017,question,classical,pfa_recency,4,temperature,0.009484407725040203,0.6302854562211102,178823,341
assist2017,question,classical,elorasch,0,none,0.027590754861414487,0.6398857298376579,178823,341
assist2017,question,classical,elorasch,0,platt,0.007329230860861563,0.6398857298376579,178823,341
assist2017,question,classical,elorasch,0,isotonic,0.005358053813014925,0.6395406079003723,178823,341
assist2017,question,classical,elorasch,0,temperature,0.007581478631254572,0.6398857298376579,178823,341
assist2017,question,classical,elorasch,1,none,0.026142078611739325,0.6400836609254875,178823,341
assist2017,question,classical,elorasch,1,platt,0.0074907865202982656,0.6400836609254875,178823,341
assist2017,question,classical,elorasch,1,isotonic,0.004412738823360688,0.6399135682399468,178823,341
assist2017,question,classical,elorasch,1,temperature,0.006913528143596266,0.6400836609254875,178823,341
assist2017,question,classical,elorasch,2,none,0.026107858569359182,0.6398738477863594,178823,341
assist2017,question,classical,elorasch,2,platt,0.008016778944983859,0.6398738477863594,178823,341
assist2017,question,classical,elorasch,2,isotonic,0.004848702680614524,0.6397538611975626,178823,341
assist2017,question,classical,elorasch,2,temperature,0.007291572662385848,0.6398738477863594,178823,341
assist2017,question,classical,elorasch,3,none,0.027326840422844632,0.6401063950502666,178823,341
assist2017,question,classical,elorasch,3,platt,0.007532013573675611,0.6401063950502666,178823,341
assist2017,question,classical,elorasch,3,isotonic,0.006149792937502245,0.6399394851287995,178823,341
assist2017,question,classical,elorasch,3,temperature,0.007158040068548968,0.6401063950502666,178823,341
assist2017,question,classical,elorasch,4,none,0.027361807377404346,0.6406972820322174,178823,341
assist2017,question,classical,elorasch,4,platt,0.007445263284061291,0.6406972820322174,178823,341
assist2017,question,classical,elorasch,4,isotonic,0.005097730103437645,0.6404958444787409,178823,341
assist2017,question,classical,elorasch,4,temperature,0.0067417231779998,0.6406972820322174,178823,341
bridge2algebra2006,concept,deep,dkt,0,none,0.006761580731020383,0.7976642081637149,353631,229
bridge2algebra2006,concept,deep,dkt,0,platt,0.002860268612430167,0.7976642081637149,353631,229
bridge2algebra2006,concept,deep,dkt,0,isotonic,0.0031651615479449165,0.797526236556442,353631,229
bridge2algebra2006,concept,deep,dkt,0,temperature,0.004094210088054179,0.7976642081637149,353631,229
bridge2algebra2006,concept,deep,dkt,1,none,0.006635081625735952,0.7969945008146637,353631,229
bridge2algebra2006,concept,deep,dkt,1,platt,0.001980628872831911,0.7969945008146637,353631,229
bridge2algebra2006,concept,deep,dkt,1,isotonic,0.0030541403520872768,0.79688994457547,353631,229
bridge2algebra2006,concept,deep,dkt,1,temperature,0.00469031426239876,0.7969945008146637,353631,229
bridge2algebra2006,concept,deep,dkt,2,none,0.004558214192591886,0.7965770955677296,353631,229
bridge2algebra2006,concept,deep,dkt,2,platt,0.003427622096419148,0.7965770955677296,353631,229
bridge2algebra2006,concept,deep,dkt,2,isotonic,0.0033896325313692278,0.7964810396899906,353631,229
bridge2algebra2006,concept,deep,dkt,2,temperature,0.005443699910446735,0.7965770955677296,353631,229
bridge2algebra2006,concept,deep,dkt,3,none,0.006199228763091935,0.7956806068502881,353631,229
bridge2algebra2006,concept,deep,dkt,3,platt,0.004887789254337446,0.7956806068502881,353631,229
bridge2algebra2006,concept,deep,dkt,3,isotonic,0.004780393710307197,0.7956447080573159,353631,229
bridge2algebra2006,concept,deep,dkt,3,temperature,0.008373774195539743,0.7956806068502881,353631,229
bridge2algebra2006,concept,deep,dkt,4,none,0.004964129909091338,0.7971336414998054,353631,229
bridge2algebra2006,concept,deep,dkt,4,platt,0.002348876277049416,0.7971336414998054,353631,229
bridge2algebra2006,concept,deep,dkt,4,isotonic,0.00236119813503418,0.7970394855733518,353631,229
bridge2algebra2006,concept,deep,dkt,4,temperature,0.0060512613388799645,0.7971336414998054,353631,229
bridge2algebra2006,concept,deep,sakt,0,none,0.014437186731399458,0.7616130146788525,353631,229
bridge2algebra2006,concept,deep,sakt,0,platt,0.0023817289142325977,0.7616130146788525,353631,229
bridge2algebra2006,concept,deep,sakt,0,isotonic,0.001953266337780984,0.7614495519598585,353631,229
bridge2algebra2006,concept,deep,sakt,0,temperature,0.010525763056133388,0.7616130146788525,353631,229
bridge2algebra2006,concept,deep,sakt,1,none,0.012355029991690901,0.7618734808246501,353631,229
bridge2algebra2006,concept,deep,sakt,1,platt,0.0026029911387067508,0.7618734808246501,353631,229
bridge2algebra2006,concept,deep,sakt,1,isotonic,0.002335086040975407,0.7617494014052613,353631,229
bridge2algebra2006,concept,deep,sakt,1,temperature,0.00884072566963171,0.7618734808246501,353631,229
bridge2algebra2006,concept,deep,sakt,2,none,0.01393281647838285,0.7609110071222144,353631,229
bridge2algebra2006,concept,deep,sakt,2,platt,0.00281540830498693,0.7609110071222144,353631,229
bridge2algebra2006,concept,deep,sakt,2,isotonic,0.003399578863930093,0.7607206862403876,353631,229
bridge2algebra2006,concept,deep,sakt,2,temperature,0.012891157676232279,0.7609110071222144,353631,229
bridge2algebra2006,concept,deep,sakt,3,none,0.01188629075368337,0.7609934576809211,353631,229
bridge2algebra2006,concept,deep,sakt,3,platt,0.004167771023618963,0.7609934576809211,353631,229
bridge2algebra2006,concept,deep,sakt,3,isotonic,0.004335474250869015,0.7608668686769461,353631,229
bridge2algebra2006,concept,deep,sakt,3,temperature,0.0081680192622814,0.7609934576809211,353631,229
bridge2algebra2006,concept,deep,sakt,4,none,0.018230350742104457,0.7601913175365418,353631,229
bridge2algebra2006,concept,deep,sakt,4,platt,0.0031170999206507877,0.7601913175365418,353631,229
bridge2algebra2006,concept,deep,sakt,4,isotonic,0.0031149473794545987,0.7600652525254241,353631,229
bridge2algebra2006,concept,deep,sakt,4,temperature,0.012810853606631886,0.7601913175365418,353631,229
bridge2algebra2006,concept,deep,akt,0,none,0.006051513949150985,0.8069806471679384,353631,229
bridge2algebra2006,concept,deep,akt,0,platt,0.0023099760999643255,0.8069806471679384,353631,229
bridge2algebra2006,concept,deep,akt,0,isotonic,0.00219062982454538,0.8069035120872353,353631,229
bridge2algebra2006,concept,deep,akt,0,temperature,0.0032459649552001673,0.8069806471679384,353631,229
bridge2algebra2006,concept,deep,akt,1,none,0.006429393982417059,0.807107914015726,353631,229
bridge2algebra2006,concept,deep,akt,1,platt,0.002526436837701845,0.807107914015726,353631,229
bridge2algebra2006,concept,deep,akt,1,isotonic,0.0022825143252820797,0.8070000935558219,353631,229
bridge2algebra2006,concept,deep,akt,1,temperature,0.0026112188539746664,0.807107914015726,353631,229
bridge2algebra2006,concept,deep,akt,2,none,0.007232700376614015,0.8078533267768224,353631,229
bridge2algebra2006,concept,deep,akt,2,platt,0.0032670338834623115,0.8078533267768224,353631,229
bridge2algebra2006,concept,deep,akt,2,isotonic,0.0026921142614853484,0.807725076188449,353631,229
bridge2algebra2006,concept,deep,akt,2,temperature,0.004265674144401423,0.8078533267768224,353631,229
bridge2algebra2006,concept,deep,akt,3,none,0.006270554731012391,0.806142241965291,353631,229
bridge2algebra2006,concept,deep,akt,3,platt,0.0043504503502253735,0.806142241965291,353631,229
bridge2algebra2006,concept,deep,akt,3,isotonic,0.003962007178189468,0.80601333481005,353631,229
bridge2algebra2006,concept,deep,akt,3,temperature,0.006554521685157987,0.806142241965291,353631,229
bridge2algebra2006,concept,deep,akt,4,none,0.008949604482249152,0.806228030163485,353631,229
bridge2algebra2006,concept,deep,akt,4,platt,0.0025599433524939406,0.806228030163485,353631,229
bridge2algebra2006,concept,deep,akt,4,isotonic,0.002321151876079313,0.8061058184396515,353631,229
bridge2algebra2006,concept,deep,akt,4,temperature,0.00825096884315198,0.806228030163485,353631,229
bridge2algebra2006,concept,deep,simplekt,0,none,0.006857957417849884,0.8081535774657534,353631,229
bridge2algebra2006,concept,deep,simplekt,0,platt,0.0043318167894764595,0.8081535774657534,353631,229
bridge2algebra2006,concept,deep,simplekt,0,isotonic,0.00196616116063288,0.8080637101605719,353631,229
bridge2algebra2006,concept,deep,simplekt,0,temperature,0.006799063795772581,0.8081535774657534,353631,229
bridge2algebra2006,concept,deep,simplekt,1,none,0.012604301835641672,0.8062476038283368,353631,229
bridge2algebra2006,concept,deep,simplekt,1,platt,0.008468632280319941,0.8062476038283368,353631,229
bridge2algebra2006,concept,deep,simplekt,1,isotonic,0.0028861538375881024,0.8061182041073811,353631,229
bridge2algebra2006,concept,deep,simplekt,1,temperature,0.008711536043997877,0.8062476038283368,353631,229
bridge2algebra2006,concept,deep,simplekt,2,none,0.018963254434421147,0.8070251038796086,353631,229
bridge2algebra2006,concept,deep,simplekt,2,platt,0.008402642458461462,0.8070251038796086,353631,229
bridge2algebra2006,concept,deep,simplekt,2,isotonic,0.002538118405439769,0.8069025271925454,353631,229
bridge2algebra2006,concept,deep,simplekt,2,temperature,0.01930040981276146,0.8070251038796086,353631,229
bridge2algebra2006,concept,deep,simplekt,3,none,0.029777768356392155,0.8048248893876438,353631,229
bridge2algebra2006,concept,deep,simplekt,3,platt,0.00653234897607881,0.8048248893876438,353631,229
bridge2algebra2006,concept,deep,simplekt,3,isotonic,0.004675632873492768,0.8047166494848776,353631,229
bridge2algebra2006,concept,deep,simplekt,3,temperature,0.01613354514826723,0.8048248893876438,353631,229
bridge2algebra2006,concept,deep,simplekt,4,none,0.027680635515835095,0.8047938352573843,353631,229
bridge2algebra2006,concept,deep,simplekt,4,platt,0.0033846780432913734,0.8047938352573843,353631,229
bridge2algebra2006,concept,deep,simplekt,4,isotonic,0.003121219175271127,0.8046193442746459,353631,229
bridge2algebra2006,concept,deep,simplekt,4,temperature,0.011229286465407407,0.8047938352573843,353631,229
bridge2algebra2006,question,deep,dkt,0,none,0.0068486919998865066,0.7962959815640157,352370,229
bridge2algebra2006,question,deep,dkt,0,platt,0.0028935584566675654,0.7962959815640157,352370,229
bridge2algebra2006,question,deep,dkt,0,isotonic,0.0031414479997261347,0.796180670755732,352370,229
bridge2algebra2006,question,deep,dkt,0,temperature,0.0041437851273697975,0.7962959815640157,352370,229
bridge2algebra2006,question,deep,dkt,1,none,0.006721636064364122,0.7956733985601343,352370,229
bridge2algebra2006,question,deep,dkt,1,platt,0.0019216631988144281,0.7956733985601343,352370,229
bridge2algebra2006,question,deep,dkt,1,isotonic,0.0030526075047625587,0.7955806724771768,352370,229
bridge2algebra2006,question,deep,dkt,1,temperature,0.004752623228042655,0.7956733985601343,352370,229
bridge2algebra2006,question,deep,dkt,2,none,0.004583208842977748,0.7952514102821235,352370,229
bridge2algebra2006,question,deep,dkt,2,platt,0.0034680807554587083,0.7952514102821235,352370,229
bridge2algebra2006,question,deep,dkt,2,isotonic,0.0034293442827725384,0.7951514157071794,352370,229
bridge2algebra2006,question,deep,dkt,2,temperature,0.005555278492326843,0.7952514102821235,352370,229
bridge2algebra2006,question,deep,dkt,3,none,0.006233317819337629,0.7943224015678372,352370,229
bridge2algebra2006,question,deep,dkt,3,platt,0.004933642558843122,0.7943224015678372,352370,229
bridge2algebra2006,question,deep,dkt,3,isotonic,0.004827343666280911,0.7942739580533911,352370,229
bridge2algebra2006,question,deep,dkt,3,temperature,0.008454306625531639,0.7943224015678372,352370,229
bridge2algebra2006,question,deep,dkt,4,none,0.005061681471180798,0.7958011544602128,352370,229
bridge2algebra2006,question,deep,dkt,4,platt,0.002444147020073188,0.7958011544602128,352370,229
bridge2algebra2006,question,deep,dkt,4,isotonic,0.002313137945425538,0.7957005783105009,352370,229
bridge2algebra2006,question,deep,dkt,4,temperature,0.006157958935507884,0.7958011544602128,352370,229
bridge2algebra2006,question,deep,sakt,0,none,0.014443467661832842,0.761630595990223,352370,229
bridge2algebra2006,question,deep,sakt,0,platt,0.002502418878349715,0.761630595990223,352370,229
bridge2algebra2006,question,deep,sakt,0,isotonic,0.0019694806679368994,0.7614790514579418,352370,229
bridge2algebra2006,question,deep,sakt,0,temperature,0.010406554993252748,0.761630595990223,352370,229
bridge2algebra2006,question,deep,sakt,1,none,0.012313359536850657,0.761884427019624,352370,229
bridge2algebra2006,question,deep,sakt,1,platt,0.002561767127059373,0.761884427019624,352370,229
bridge2algebra2006,question,deep,sakt,1,isotonic,0.002237033489576136,0.7617780446332774,352370,229
bridge2algebra2006,question,deep,sakt,1,temperature,0.008770426011191192,0.761884427019624,352370,229
bridge2algebra2006,question,deep,sakt,2,none,0.013858546130487507,0.7609430371670889,352370,229
bridge2algebra2006,question,deep,sakt,2,platt,0.0026702482178321495,0.7609430371670889,352370,229
bridge2algebra2006,question,deep,sakt,2,isotonic,0.003489645084562862,0.7607656476202976,352370,229
bridge2algebra2006,question,deep,sakt,2,temperature,0.012801818763901669,0.7609430371670889,352370,229
bridge2algebra2006,question,deep,sakt,3,none,0.011774542952010664,0.7609972374846128,352370,229
bridge2algebra2006,question,deep,sakt,3,platt,0.004205637174324579,0.7609972374846128,352370,229
bridge2algebra2006,question,deep,sakt,3,isotonic,0.004360306239617235,0.7608353845052902,352370,229
bridge2algebra2006,question,deep,sakt,3,temperature,0.008183427484908065,0.7609972374846128,352370,229
bridge2algebra2006,question,deep,sakt,4,none,0.018236910066123643,0.7601807103870144,352370,229
bridge2algebra2006,question,deep,sakt,4,platt,0.0029859291762483454,0.7601807103870144,352370,229
bridge2algebra2006,question,deep,sakt,4,isotonic,0.0030711449554691153,0.7600604120071204,352370,229
bridge2algebra2006,question,deep,sakt,4,temperature,0.01270294050844097,0.7601807103870144,352370,229
bridge2algebra2006,question,deep,akt,0,none,0.0061803028067087306,0.8065578809483834,352370,229
bridge2algebra2006,question,deep,akt,0,platt,0.002258231148291609,0.8065578809483834,352370,229
bridge2algebra2006,question,deep,akt,0,isotonic,0.002171133832207535,0.8064829223532257,352370,229
bridge2algebra2006,question,deep,akt,0,temperature,0.0032554692286229656,0.8065578809483834,352370,229
bridge2algebra2006,question,deep,akt,1,none,0.006584363878877588,0.806717544331205,352370,229
bridge2algebra2006,question,deep,akt,1,platt,0.0024936957246202676,0.806717544331205,352370,229
bridge2algebra2006,question,deep,akt,1,isotonic,0.002281204412564942,0.8066480375895339,352370,229
bridge2algebra2006,question,deep,akt,1,temperature,0.0026516313481078618,0.806717544331205,352370,229
bridge2algebra2006,question,deep,akt,2,none,0.007337601384907931,0.8074458356301832,352370,229
bridge2algebra2006,question,deep,akt,2,platt,0.0032144942761010765,0.8074458356301832,352370,229
bridge2algebra2006,question,deep,akt,2,isotonic,0.0026591293209423483,0.8073200861123667,352370,229
bridge2algebra2006,question,deep,akt,2,temperature,0.00426771438804041,0.8074458356301832,352370,229
bridge2algebra2006,question,deep,akt,3,none,0.0063474577858501375,0.8057453381120037,352370,229
bridge2algebra2006,question,deep,akt,3,platt,0.004376923112840907,0.8057453381120037,352370,229
bridge2algebra2006,question,deep,akt,3,isotonic,0.004053345809605732,0.8056361778757894,352370,229
bridge2algebra2006,question,deep,akt,3,temperature,0.006653661377858687,0.8057453381120037,352370,229
bridge2algebra2006,question,deep,akt,4,none,0.009065171836422197,0.8058608611148745,352370,229
