dataset,granularity,family,model,fold,method,axis,quartile,ece,n_rows,n_students,ece_overall,selected_on_outcome
bridge2algebra2006,concept,deep,simplekt,3,platt,ability_prefix20,0,0.009308192308479537,81855,52,0.006470960148682195,False
bridge2algebra2006,concept,deep,simplekt,3,platt,ability_prefix20,1,0.007074422532914814,51900,35,0.006470960148682195,False
bridge2algebra2006,concept,deep,simplekt,3,platt,ability_prefix20,2,0.00793923588713505,110588,66,0.006470960148682195,False
bridge2algebra2006,concept,deep,simplekt,3,platt,ability_prefix20,3,0.01270108198730682,104786,69,0.006470960148682195,False
bridge2algebra2006,concept,deep,simplekt,3,isotonic,ability_prefix20,0,0.005724833833231341,81855,52,0.004728561002227352,False
bridge2algebra2006,concept,deep,simplekt,3,isotonic,ability_prefix20,1,0.003291012888053688,51900,35,0.004728561002227352,False
bridge2algebra2006,concept,deep,simplekt,3,isotonic,ability_prefix20,2,0.007105272907423317,110588,66,0.004728561002227352,False
bridge2algebra2006,concept,deep,simplekt,3,isotonic,ability_prefix20,3,0.01240951761971099,104786,69,0.004728561002227352,False
bridge2algebra2006,concept,deep,simplekt,3,temperature,ability_prefix20,0,0.018503608157623058,81855,52,0.01619517512118264,False
bridge2algebra2006,concept,deep,simplekt,3,temperature,ability_prefix20,1,0.01889010922679166,51900,35,0.01619517512118264,False
bridge2algebra2006,concept,deep,simplekt,3,temperature,ability_prefix20,2,0.013225830185018009,110588,66,0.01619517512118264,False
bridge2algebra2006,concept,deep,simplekt,3,temperature,ability_prefix20,3,0.016775872109097485,104786,69,0.01619517512118264,False
bridge2algebra2006,concept,deep,simplekt,3,none,history,0,0.044993467163610905,25025,52,0.029665427695272875,False
bridge2algebra2006,concept,deep,simplekt,3,none,history,1,0.02274673399793509,58280,57,0.029665427695272875,False
bridge2algebra2006,concept,deep,simplekt,3,none,history,2,0.031201053575159315,90962,57,0.029665427695272875,False
bridge2algebra2006,concept,deep,simplekt,3,none,history,3,0.029005902329209937,177096,57,0.029665427695272875,False
bridge2algebra2006,concept,deep,simplekt,3,platt,history,0,0.011374708541370996,25025,52,0.006516003983486849,False
bridge2algebra2006,concept,deep,simplekt,3,platt,history,1,0.007258545992488002,58280,57,0.006516003983486849,False
bridge2algebra2006,concept,deep,simplekt,3,platt,history,2,0.005974796581214833,90962,57,0.006516003983486849,False
bridge2algebra2006,concept,deep,simplekt,3,platt,history,3,0.00884975670591066,177096,57,0.006516003983486849,False
bridge2algebra2006,concept,deep,simplekt,3,isotonic,history,0,0.010967781374817267,25025,52,0.004703659563691183,False
bridge2algebra2006,concept,deep,simplekt,3,isotonic,history,1,0.007372969573529249,58280,57,0.004703659563691183,False
bridge2algebra2006,concept,deep,simplekt,3,isotonic,history,2,0.004103855893152702,90962,57,0.004703659563691183,False
bridge2algebra2006,concept,deep,simplekt,3,isotonic,history,3,0.006975268426969685,177096,57,0.004703659563691183,False
bridge2algebra2006,concept,deep,simplekt,3,temperature,history,0,0.02234274711920931,25025,52,0.016142335498198202,False
bridge2algebra2006,concept,deep,simplekt,3,temperature,history,1,0.011630184796006863,58280,57,0.016142335498198202,False
bridge2algebra2006,concept,deep,simplekt,3,temperature,history,2,0.01587080731711077,90962,57,0.016142335498198202,False
bridge2algebra2006,concept,deep,simplekt,3,temperature,history,3,0.017904542994880902,177096,57,0.016142335498198202,False
bridge2algebra2006,concept,deep,simplekt,3,none,rt,0,0.03873696762089053,89920,56,0.029665427695272875,False
bridge2algebra2006,concept,deep,simplekt,3,none,rt,1,0.029107125529439715,97390,57,0.029665427695272875,False
bridge2algebra2006,concept,deep,simplekt,3,none,rt,2,0.02446823397185255,105854,56,0.029665427695272875,False
bridge2algebra2006,concept,deep,simplekt,3,none,rt,3,0.026036566756388508,58199,54,0.029665427695272875,False
bridge2algebra2006,concept,deep,simplekt,3,platt,rt,0,0.00707942589396265,89920,56,0.006516003983486849,False
bridge2algebra2006,concept,deep,simplekt,3,platt,rt,1,0.005665897914033165,97390,57,0.006516003983486849,False
bridge2algebra2006,concept,deep,simplekt,3,platt,rt,2,0.011860645285362754,105854,56,0.006516003983486849,False
bridge2algebra2006,concept,deep,simplekt,3,platt,rt,3,0.011575726022093192,58199,54,0.006516003983486849,False
bridge2algebra2006,concept,deep,simplekt,3,isotonic,rt,0,0.0056857756103083235,89920,56,0.004703659563691183,False
bridge2algebra2006,concept,deep,simplekt,3,isotonic,rt,1,0.00450498025357625,97390,57,0.004703659563691183,False
bridge2algebra2006,concept,deep,simplekt,3,isotonic,rt,2,0.010271774164168095,105854,56,0.004703659563691183,False
bridge2algebra2006,concept,deep,simplekt,3,isotonic,rt,3,0.010924850871842088,58199,54,0.004703659563691183,False
bridge2algebra2006,concept,deep,simplekt,3,temperature,rt,0,0.015312552170272026,89920,56,0.016142335498198202,False
bridge2algebra2006,concept,deep,simplekt,3,temperature,rt,1,0.013443943204609106,97390,57,0.016142335498198202,False
bridge2algebra2006,concept,deep,simplekt,3,temperature,rt,2,0.018175080537467622,105854,56,0.016142335498198202,False
bridge2algebra2006,concept,deep,simplekt,3,temperature,rt,3,0.020369533631449062,58199,54,0.016142335498198202,False
bridge2algebra2006,question,deep,dkt,3,none,ability_prefix5,0,0.004793691776541168,67198,43,0.006217615003317032,False
bridge2algebra2006,question,deep,dkt,3,none,ability_prefix5,1,0.0044264147915699945,56086,42,0.006217615003317032,False
bridge2algebra2006,question,deep,dkt,3,none,ability_prefix5,2,0.006028805520963205,96360,60,0.006217615003317032,False
bridge2algebra2006,question,deep,dkt,3,none,ability_prefix5,3,0.009167677166850168,131585,80,0.006217615003317032,False
bridge2algebra2006,question,deep,dkt,3,platt,ability_prefix5,0,0.004017652565465705,67198,43,0.004939778496062862,False
bridge2algebra2006,question,deep,dkt,3,platt,ability_prefix5,1,0.004640288670988004,56086,42,0.004939778496062862,False
bridge2algebra2006,question,deep,dkt,3,platt,ability_prefix5,2,0.002833747725931553,96360,60,0.004939778496062862,False
bridge2algebra2006,question,deep,dkt,3,platt,ability_prefix5,3,0.009783242203425491,131585,80,0.004939778496062862,False
bridge2algebra2006,question,deep,dkt,3,isotonic,ability_prefix5,0,0.0027281420137756293,67198,43,0.004833123708779182,False
bridge2algebra2006,question,deep,dkt,3,isotonic,ability_prefix5,1,0.0038218404617330623,56086,42,0.004833123708779182,False
bridge2algebra2006,question,deep,dkt,3,isotonic,ability_prefix5,2,0.002082861950505943,96360,60,0.004833123708779182,False
bridge2algebra2006,question,deep,dkt,3,isotonic,ability_prefix5,3,0.009631165578979275,131585,80,0.004833123708779182,False
bridge2algebra2006,question,deep,dkt,3,temperature,ability_prefix5,0,0.0050081895046430866,67198,43,0.008446413842125905,False
bridge2algebra2006,question,deep,dkt,3,temperature,ability_prefix5,1,0.00712760395935282,56086,42,0.008446413842125905,False
bridge2algebra2006,question,deep,dkt,3,temperature,ability_prefix5,2,0.005648217278593199,96360,60,0.008446413842125905,False
bridge2algebra2006,question,deep,dkt,3,temperature,ability_prefix5,3,0.012978854853521805,131585,80,0.008446413842125905,False
bridge2algebra2006,question,deep,dkt,3,none,ability_prefix10,0,0.008023156670865016,41284,33,0.006255059953956199,False
bridge2algebra2006,question,deep,dkt,3,none,ability_prefix10,1,0.004800081352634575,119234,62,0.006255059953956199,False
bridge2algebra2006,question,deep,dkt,3,none,ability_prefix10,2,0.009666214037476306,55822,40,0.006255059953956199,False
bridge2algebra2006,question,deep,dkt,3,none,ability_prefix10,3,0.007706528760036503,133762,88,0.006255059953956199,False
bridge2algebra2006,question,deep,dkt,3,platt,ability_prefix10,0,0.005240904442238403,41284,33,0.004981931344086574,False
bridge2algebra2006,question,deep,dkt,3,platt,ability_prefix10,1,0.00429664864707427,119234,62,0.004981931344086574,False
bridge2algebra2006,question,deep,dkt,3,platt,ability_prefix10,2,0.009312116789079235,55822,40,0.004981931344086574,False
bridge2algebra2006,question,deep,dkt,3,platt,ability_prefix10,3,0.00733841423651819,133762,88,0.004981931344086574,False
bridge2algebra2006,question,deep,dkt,3,isotonic,ability_prefix10,0,0.0050405095530259856,41284,33,0.004876932544925458,False
bridge2algebra2006,question,deep,dkt,3,isotonic,ability_prefix10,1,0.0035863238426575685,119234,62,0.004876932544925458,False
bridge2algebra2006,question,deep,dkt,3,isotonic,ability_prefix10,2,0.009129639701897767,55822,40,0.004876932544925458,False
bridge2algebra2006,question,deep,dkt,3,isotonic,ability_prefix10,3,0.007178601002515074,133762,88,0.004876932544925458,False
bridge2algebra2006,question,deep,dkt,3,temperature,ability_prefix10,0,0.005752937355460468,41284,33,0.008482896252932536,False
bridge2algebra2006,question,deep,dkt,3,temperature,ability_prefix10,1,0.0073003045567455295,119234,62,0.008482896252932536,False
bridge2algebra2006,question,deep,dkt,3,temperature,ability_prefix10,2,0.01232369800804263,55822,40,0.008482896252932536,False
bridge2algebra2006,question,deep,dkt,3,temperature,ability_prefix10,3,0.010602266003614254,133762,88,0.008482896252932536,False
bridge2algebra2006,question,deep,dkt,3,none,ability_all_rows,0,0.023308276476195322,79732,56,0.006255059953956199,True
bridge2algebra2006,question,deep,dkt,3,none,ability_all_rows,1,0.005976451957603786,103877,55,0.006255059953956199,True
bridge2algebra2006,question,deep,dkt,3,none,ability_all_rows,2,0.01283627094038742,86794,56,0.006255059953956199,True
bridge2algebra2006,question,deep,dkt,3,none,ability_all_rows,3,0.029935478487810384,79699,56,0.006255059953956199,True
bridge2algebra2006,question,deep,dkt,3,platt,ability_all_rows,0,0.02411801308662503,79732,56,0.004981931344086574,True
bridge2algebra2006,question,deep,dkt,3,platt,ability_all_rows,1,0.0036762488117836915,103877,55,0.004981931344086574,True
bridge2algebra2006,question,deep,dkt,3,platt,ability_all_rows,2,0.014249677933198436,86794,56,0.004981931344086574,True
bridge2algebra2006,question,deep,dkt,3,platt,ability_all_rows,3,0.032273230504159665,79699,56,0.004981931344086574,True
bridge2algebra2006,question,deep,dkt,3,isotonic,ability_all_rows,0,0.024070402535951715,79732,56,0.004876932544925458,True
bridge2algebra2006,question,deep,dkt,3,isotonic,ability_all_rows,1,0.0025789255219959718,103877,55,0.004876932544925458,True
bridge2algebra2006,question,deep,dkt,3,isotonic,ability_all_rows,2,0.014058458118067541,86794,56,0.004876932544925458,True
bridge2algebra2006,question,deep,dkt,3,isotonic,ability_all_rows,3,0.032082328263223325,79699,56,0.004876932544925458,True
bridge2algebra2006,question,deep,dkt,3,temperature,ability_all_rows,0,0.018954040158003,79732,56,0.008482896252932536,True
bridge2algebra2006,question,deep,dkt,3,temperature,ability_all_rows,1,0.003938070273066647,103877,55,0.008482896252932536,True
bridge2algebra2006,question,deep,dkt,3,temperature,ability_all_rows,2,0.017208817297434464,86794,56,0.008482896252932536,True
bridge2algebra2006,question,deep,dkt,3,temperature,ability_all_rows,3,0.03437420975608758,79699,56,0.008482896252932536,True
bridge2algebra2006,question,deep,dkt,3,none,ability_prefix20,0,0.0046182392638035846,81500,52,0.006282403670357518,False
bridge2algebra2006,question,deep,dkt,3,none,ability_prefix20,1,0.004819481951483701,51694,35,0.006282403670357518,False
bridge2algebra2006,question,deep,dkt,3,none,ability_prefix20,2,0.009489022819619821,110256,66,0.006282403670357518,False
bridge2algebra2006,question,deep,dkt,3,none,ability_prefix20,3,0.008494155222279878,104418,69,0.006282403670357518,False
bridge2algebra2006,question,deep,dkt,3,platt,ability_prefix20,0,0.003078345024819479,81500,52,0.00500675290107633,False
bridge2algebra2006,question,deep,dkt,3,platt,ability_prefix20,1,0.005710775243992354,51694,35,0.00500675290107633,False
bridge2algebra2006,question,deep,dkt,3,platt,ability_prefix20,2,0.006973521113867566,110256,66,0.00500675290107633,False
bridge2algebra2006,question,deep,dkt,3,platt,ability_prefix20,3,0.009789799242350248,104418,69,0.00500675290107633,False
bridge2algebra2006,question,deep,dkt,3,isotonic,ability_prefix20,0,0.002536780130631966,81500,52,0.004899993353984587,False
bridge2algebra2006,question,deep,dkt,3,isotonic,ability_prefix20,1,0.00432457885660844,51694,35,0.004899993353984587,False
bridge2algebra2006,question,deep,dkt,3,isotonic,ability_prefix20,2,0.00680025319406859,110256,66,0.004899993353984587,False
bridge2algebra2006,question,deep,dkt,3,isotonic,ability_prefix20,3,0.009625460239560105,104418,69,0.004899993353984587,False
bridge2algebra2006,question,deep,dkt,3,temperature,ability_prefix20,0,0.0028972784348035856,81500,52,0.008499681492329146,False
bridge2algebra2006,question,deep,dkt,3,temperature,ability_prefix20,1,0.006328941127538383,51694,35,0.008499681492329146,False
bridge2algebra2006,question,deep,dkt,3,temperature,ability_prefix20,2,0.010363005652992925,110256,66,0.008499681492329146,False
bridge2algebra2006,question,deep,dkt,3,temperature,ability_prefix20,3,0.012847985455748275,104418,69,0.008499681492329146,False
bridge2algebra2006,question,deep,dkt,3,none,history,0,0.006467971031888823,24993,52,0.006255059953956199,False
bridge2algebra2006,question,deep,dkt,3,none,history,1,0.00985128033501498,58266,57,0.006255059953956199,False
bridge2algebra2006,question,deep,dkt,3,none,history,2,0.00595148858749585,90690,57,0.006255059953956199,False
bridge2algebra2006,question,deep,dkt,3,none,history,3,0.0068307459992166045,176153,57,0.006255059953956199,False
bridge2algebra2006,question,deep,dkt,3,platt,history,0,0.006639898162628656,24993,52,0.004981931344086574,False
bridge2algebra2006,question,deep,dkt,3,platt,history,1,0.01181032601857061,58266,57,0.004981931344086574,False
bridge2algebra2006,question,deep,dkt,3,platt,history,2,0.005284669642473107,90690,57,0.004981931344086574,False
bridge2algebra2006,question,deep,dkt,3,platt,history,3,0.003830561737970247,176153,57,0.004981931344086574,False
bridge2algebra2006,question,deep,dkt,3,isotonic,history,0,0.005502214858801596,24993,52,0.004876932544925458,False
bridge2algebra2006,question,deep,dkt,3,isotonic,history,1,0.01153766470066772,58266,57,0.004876932544925458,False
bridge2algebra2006,question,deep,dkt,3,isotonic,history,2,0.004995385069236668,90690,57,0.004876932544925458,False
bridge2algebra2006,question,deep,dkt,3,isotonic,history,3,0.003795795969871639,176153,57,0.004876932544925458,False
bridge2algebra2006,question,deep,dkt,3,temperature,history,0,0.004120768566510434,24993,52,0.008482896252932536,False
bridge2algebra2006,question,deep,dkt,3,temperature,history,1,0.014319854327478171,58266,57,0.008482896252932536,False
bridge2algebra2006,question,deep,dkt,3,temperature,history,2,0.008642550462480067,90690,57,0.008482896252932536,False
bridge2algebra2006,question,deep,dkt,3,temperature,history,3,0.00755495810960651,176153,57,0.008482896252932536,False
bridge2algebra2006,question,deep,dkt,3,none,rt,0,0.004157951164060537,89729,56,0.006255059953956199,False
bridge2algebra2006,question,deep,dkt,3,none,rt,1,0.008223322884659143,96982,57,0.006255059953956199,False
bridge2algebra2006,question,deep,dkt,3,none,rt,2,0.008869331006619864,105442,56,0.006255059953956199,False
bridge2algebra2006,question,deep,dkt,3,none,rt,3,0.007733916029612304,57949,54,0.006255059953956199,False
bridge2algebra2006,question,deep,dkt,3,platt,rt,0,0.003719338898343666,89729,56,0.004981931344086574,False
bridge2algebra2006,question,deep,dkt,3,platt,rt,1,0.006956350933873902,96982,57,0.004981931344086574,False
bridge2algebra2006,question,deep,dkt,3,platt,rt,2,0.009552056113591516,105442,56,0.004981931344086574,False
bridge2algebra2006,question,deep,dkt,3,platt,rt,3,0.0029398975208910485,57949,54,0.004981931344086574,False
bridge2algebra2006,question,deep,dkt,3,isotonic,rt,0,0.0025186020024293002,89729,56,0.004876932544925458,False
bridge2algebra2006,question,deep,dkt,3,isotonic,rt,1,0.006846766137512027,96982,57,0.004876932544925458,False
bridge2algebra2006,question,deep,dkt,3,isotonic,rt,2,0.009505980060106368,105442,56,0.004876932544925458,False
bridge2algebra2006,question,deep,dkt,3,isotonic,rt,3,0.002798342101565731,57949,54,0.004876932544925458,False
bridge2algebra2006,question,deep,dkt,3,temperature,rt,0,0.003513254234118906,89729,56,0.008482896252932536,False
bridge2algebra2006,question,deep,dkt,3,temperature,rt,1,0.010337391730515554,96982,57,0.008482896252932536,False
bridge2algebra2006,question,deep,dkt,3,temperature,rt,2,0.013108487019760397,105442,56,0.008482896252932536,False
bridge2algebra2006,question,deep,dkt,3,temperature,rt,3,0.006717751064065106,57949,54,0.008482896252932536,False
bridge2algebra2006,question,deep,sakt,3,none,ability_prefix5,0,0.01186450340783957,67198,43,0.01180027617309484,False
bridge2algebra2006,question,deep,sakt,3,none,ability_prefix5,1,0.012198935563242131,56086,42,0.01180027617309484,False
bridge2algebra2006,question,deep,sakt,3,none,ability_prefix5,2,0.012936765255292783,96360,60,0.01180027617309484,False
bridge2algebra2006,question,deep,sakt,3,none,ability_prefix5,3,0.01327660979594919,131585,80,0.01180027617309484,False
bridge2algebra2006,question,deep,sakt,3,platt,ability_prefix5,0,0.00328560670661126,67198,43,0.004235584257705813,False
bridge2algebra2006,question,deep,sakt,3,platt,ability_prefix5,1,0.005175303982641201,56086,42,0.004235584257705813,False
bridge2algebra2006,question,deep,sakt,3,platt,ability_prefix5,2,0.0029921118304052532,96360,60,0.004235584257705813,False
bridge2algebra2006,question,deep,sakt,3,platt,ability_prefix5,3,0.008482050874493737,131585,80,0.004235584257705813,False
bridge2algebra2006,question,deep,sakt,3,isotonic,ability_prefix5,0,0.004350457114827757,67198,43,0.004364354696512717,False
bridge2algebra2006,question,deep,sakt,3,isotonic,ability_prefix5,1,0.0047257639249954,56086,42,0.004364354696512717,False
bridge2algebra2006,question,deep,sakt,3,isotonic,ability_prefix5,2,0.0045716850717347135,96360,60,0.004364354696512717,False
bridge2algebra2006,question,deep,sakt,3,isotonic,ability_prefix5,3,0.00855252999054204,131585,80,0.004364354696512717,False
bridge2algebra2006,question,deep,sakt,3,temperature,ability_prefix5,0,0.00443814764932842,67198,43,0.008199348958053609,False
bridge2algebra2006,question,deep,sakt,3,temperature,ability_prefix5,1,0.007907175486016134,56086,42,0.008199348958053609,False
bridge2algebra2006,question,deep,sakt,3,temperature,ability_prefix5,2,0.0078928824789075,96360,60,0.008199348958053609,False
bridge2algebra2006,question,deep,sakt,3,temperature,ability_prefix5,3,0.012156616385798187,131585,80,0.008199348958053609,False
bridge2algebra2006,question,deep,sakt,3,none,ability_prefix10,0,0.014102725026644579,41284,33,0.011797717522322145,False
bridge2algebra2006,question,deep,sakt,3,none,ability_prefix10,1,0.011859875538856361,119234,62,0.011797717522322145,False
bridge2algebra2006,question,deep,sakt,3,none,ability_prefix10,2,0.014027349432123387,55822,40,0.011797717522322145,False
bridge2algebra2006,question,deep,sakt,3,none,ability_prefix10,3,0.01264213079947949,133762,88,0.011797717522322145,False
bridge2algebra2006,question,deep,sakt,3,platt,ability_prefix10,0,0.006837568313001027,41284,33,0.004236789195314361,False
bridge2algebra2006,question,deep,sakt,3,platt,ability_prefix10,1,0.0023013491553727037,119234,62,0.004236789195314361,False
bridge2algebra2006,question,deep,sakt,3,platt,ability_prefix10,2,0.008923823004472834,55822,40,0.004236789195314361,False
bridge2algebra2006,question,deep,sakt,3,platt,ability_prefix10,3,0.006536311109808599,133762,88,0.004236789195314361,False
bridge2algebra2006,question,deep,sakt,3,isotonic,ability_prefix10,0,0.006244719245191604,41284,33,0.004332689921558864,False
bridge2algebra2006,question,deep,sakt,3,isotonic,ability_prefix10,1,0.00404647785705348,119234,62,0.004332689921558864,False
bridge2algebra2006,question,deep,sakt,3,isotonic,ability_prefix10,2,0.00869282831965075,55822,40,0.004332689921558864,False
bridge2algebra2006,question,deep,sakt,3,isotonic,ability_prefix10,3,0.006572203485307412,133762,88,0.004332689921558864,False
bridge2algebra2006,question,deep,sakt,3,temperature,ability_prefix10,0,0.00397575350504433,41284,33,0.008185141142287446,False
bridge2algebra2006,question,deep,sakt,3,temperature,ability_prefix10,1,0.0064601954583600124,119234,62,0.008185141142287446,False
bridge2algebra2006,question,deep,sakt,3,temperature,ability_prefix10,2,0.012924150774994779,55822,40,0.008185141142287446,False
bridge2algebra2006,question,deep,sakt,3,temperature,ability_prefix10,3,0.010723079748514826,133762,88,0.008185141142287446,False
bridge2algebra2006,question,deep,sakt,3,none,ability_all_rows,0,0.029429990468067997,79732,56,0.011797717522322145,True
bridge2algebra2006,question,deep,sakt,3,none,ability_all_rows,1,0.016463474108801807,103877,55,0.011797717522322145,True
bridge2algebra2006,question,deep,sakt,3,none,ability_all_rows,2,0.01129807590386412,86794,56,0.011797717522322145,True
bridge2algebra2006,question,deep,sakt,3,none,ability_all_rows,3,0.02247867099963642,79699,56,0.011797717522322145,True
bridge2algebra2006,question,deep,sakt,3,platt,ability_all_rows,0,0.024919912885552273,79732,56,0.004236789195314361,True
bridge2algebra2006,question,deep,sakt,3,platt,ability_all_rows,1,0.003968689077152964,103877,55,0.004236789195314361,True
bridge2algebra2006,question,deep,sakt,3,platt,ability_all_rows,2,0.01243769830126341,86794,56,0.004236789195314361,True
bridge2algebra2006,question,deep,sakt,3,platt,ability_all_rows,3,0.03175640639965622,79699,56,0.004236789195314361,True
bridge2algebra2006,question,deep,sakt,3,isotonic,ability_all_rows,0,0.024807779856456276,79732,56,0.004332689921558864,True
bridge2algebra2006,question,deep,sakt,3,isotonic,ability_all_rows,1,0.004096329513138253,103877,55,0.004332689921558864,True
bridge2algebra2006,question,deep,sakt,3,isotonic,ability_all_rows,2,0.012394972891714253,86794,56,0.004332689921558864,True
bridge2algebra2006,question,deep,sakt,3,isotonic,ability_all_rows,3,0.03174463244072681,79699,56,0.004332689921558864,True
bridge2algebra2006,question,deep,sakt,3,temperature,ability_all_rows,0,0.018094216203008114,79732,56,0.008185141142287446,True
bridge2algebra2006,question,deep,sakt,3,temperature,ability_all_rows,1,0.006556578586776407,103877,55,0.008185141142287446,True
bridge2algebra2006,question,deep,sakt,3,temperature,ability_all_rows,2,0.01575026911283329,86794,56,0.008185141142287446,True
bridge2algebra2006,question,deep,sakt,3,temperature,ability_all_rows,3,0.033908232259959606,79699,56,0.008185141142287446,True
bridge2algebra2006,question,deep,sakt,3,none,ability_prefix20,0,0.01324140736196309,81500,52,0.011701140950015529,False
bridge2algebra2006,question,deep,sakt,3,none,ability_prefix20,1,0.012304226796146452,51694,35,0.011701140950015529,False
bridge2algebra2006,question,deep,sakt,3,none,ability_prefix20,2,0.01364833478450152,110256,66,0.011701140950015529,False
bridge2algebra2006,question,deep,sakt,3,none,ability_prefix20,3,0.012166941523492025,104418,69,0.011701140950015529,False
bridge2algebra2006,question,deep,sakt,3,platt,ability_prefix20,0,0.00505685019112416,81500,52,0.004193152209032618,False
bridge2algebra2006,question,deep,sakt,3,platt,ability_prefix20,1,0.003133411697381754,51694,35,0.004193152209032618,False
bridge2algebra2006,question,deep,sakt,3,platt,ability_prefix20,2,0.006950156250057897,110256,66,0.004193152209032618,False
bridge2algebra2006,question,deep,sakt,3,platt,ability_prefix20,3,0.008786660839051415,104418,69,0.004193152209032618,False
bridge2algebra2006,question,deep,sakt,3,isotonic,ability_prefix20,0,0.004785639967061711,81500,52,0.004342880213444041,False
bridge2algebra2006,question,deep,sakt,3,isotonic,ability_prefix20,1,0.0037236624958715244,51694,35,0.004342880213444041,False
bridge2algebra2006,question,deep,sakt,3,isotonic,ability_prefix20,2,0.007039486488401102,110256,66,0.004342880213444041,False
bridge2algebra2006,question,deep,sakt,3,isotonic,ability_prefix20,3,0.00843935656493898,104418,69,0.004342880213444041,False
bridge2algebra2006,question,deep,sakt,3,temperature,ability_prefix20,0,0.003791890559940998,81500,52,0.008133906109518607,False
bridge2algebra2006,question,deep,sakt,3,temperature,ability_prefix20,1,0.004805381052643676,51694,35,0.008133906109518607,False
bridge2algebra2006,question,deep,sakt,3,temperature,ability_prefix20,2,0.012640139810262761,110256,66,0.008133906109518607,False
bridge2algebra2006,question,deep,sakt,3,temperature,ability_prefix20,3,0.011690392151777423,104418,69,0.008133906109518607,False
bridge2algebra2006,question,deep,sakt,3,none,history,0,0.014611187132396992,24993,52,0.011797717522322145,False
bridge2algebra2006,question,deep,sakt,3,none,history,1,0.01096422098651014,58266,57,0.011797717522322145,False
bridge2algebra2006,question,deep,sakt,3,none,history,2,0.013527299592016723,90690,57,0.011797717522322145,False
bridge2algebra2006,question,deep,sakt,3,none,history,3,0.012385684036036656,176153,57,0.011797717522322145,False
bridge2algebra2006,question,deep,sakt,3,platt,history,0,0.006549904290831196,24993,52,0.004236789195314361,False
bridge2algebra2006,question,deep,sakt,3,platt,history,1,0.010940516598569655,58266,57,0.004236789195314361,False
bridge2algebra2006,question,deep,sakt,3,platt,history,2,0.00555166689840341,90690,57,0.004236789195314361,False
bridge2algebra2006,question,deep,sakt,3,platt,history,3,0.0025265834095408077,176153,57,0.004236789195314361,False
bridge2algebra2006,question,deep,sakt,3,isotonic,history,0,0.005583694444962516,24993,52,0.004332689921558864,False
bridge2algebra2006,question,deep,sakt,3,isotonic,history,1,0.010987252485483111,58266,57,0.004332689921558864,False
bridge2algebra2006,question,deep,sakt,3,isotonic,history,2,0.005359408597973332,90690,57,0.004332689921558864,False
bridge2algebra2006,question,deep,sakt,3,isotonic,history,3,0.0034553352269855796,176153,57,0.004332689921558864,False
bridge2algebra2006,question,deep,sakt,3,temperature,history,0,0.006150277190213883,24993,52,0.008185141142287446,False
bridge2algebra2006,question,deep,sakt,3,temperature,history,1,0.013641471378164561,58266,57,0.008185141142287446,False
bridge2algebra2006,question,deep,sakt,3,temperature,history,2,0.009716628342997847,90690,57,0.008185141142287446,False
bridge2algebra2006,question,deep,sakt,3,temperature,history,3,0.007846472335182694,176153,57,0.008185141142287446,False
bridge2algebra2006,question,deep,sakt,3,none,rt,0,0.011046965863878813,89729,56,0.011797717522322145,False
bridge2algebra2006,question,deep,sakt,3,none,rt,1,0.012653927532944179,96982,57,0.011797717522322145,False
bridge2algebra2006,question,deep,sakt,3,none,rt,2,0.012142539974583047,105442,56,0.011797717522322145,False
bridge2algebra2006,question,deep,sakt,3,none,rt,3,0.01660588448463293,57949,54,0.011797717522322145,False
bridge2algebra2006,question,deep,sakt,3,platt,rt,0,0.004079598366328458,89729,56,0.004236789195314361,False
bridge2algebra2006,question,deep,sakt,3,platt,rt,1,0.0059869025999191375,96982,57,0.004236789195314361,False
bridge2algebra2006,question,deep,sakt,3,platt,rt,2,0.007264856730754193,105442,56,0.004236789195314361,False
bridge2algebra2006,question,deep,sakt,3,platt,rt,3,0.005369613395524589,57949,54,0.004236789195314361,False
bridge2algebra2006,question,deep,sakt,3,isotonic,rt,0,0.00540922659781326,89729,56,0.004332689921558864,False
bridge2algebra2006,question,deep,sakt,3,isotonic,rt,1,0.005893332074879614,96982,57,0.004332689921558864,False
bridge2algebra2006,question,deep,sakt,3,isotonic,rt,2,0.007293723306163388,105442,56,0.004332689921558864,False
bridge2algebra2006,question,deep,sakt,3,isotonic,rt,3,0.004716310894097379,57949,54,0.004332689921558864,False
bridge2algebra2006,question,deep,sakt,3,temperature,rt,0,0.00426131178092469,89729,56,0.008185141142287446,False
bridge2algebra2006,question,deep,sakt,3,temperature,rt,1,0.009649869418272774,96982,57,0.008185141142287446,False
bridge2algebra2006,question,deep,sakt,3,temperature,rt,2,0.011444251733449793,105442,56,0.008185141142287446,False
bridge2algebra2006,question,deep,sakt,3,temperature,rt,3,0.009989532039720927,57949,54,0.008185141142287446,False
bridge2algebra2006,question,deep,akt,3,none,ability_prefix5,0,0.00574493586118614,67198,43,0.00624813497746492,False
bridge2algebra2006,question,deep,akt,3,none,ability_prefix5,1,0.006711682059694005,56086,42,0.00624813497746492,False
bridge2algebra2006,question,deep,akt,3,none,ability_prefix5,2,0.008619582814446,96360,60,0.00624813497746492,False
bridge2algebra2006,question,deep,akt,3,none,ability_prefix5,3,0.007174661245582738,131585,80,0.00624813497746492,False
bridge2algebra2006,question,deep,akt,3,platt,ability_prefix5,0,0.004318702972525147,67198,43,0.004391057562693668,False
