dataset,granularity,family,model,fold,method,ece_equal_width,ece_equal_mass,best_equal_width,best_equal_mass
bridge2algebra2006,concept,deep,akt,1,platt,0.002526436837701845,0.0040789963812494995,isotonic,isotonic
bridge2algebra2006,concept,deep,akt,1,isotonic,0.0022825143252820797,0.003722385197466103,isotonic,isotonic
bridge2algebra2006,concept,deep,akt,1,temperature,0.0026112188539746664,0.004143498515761323,isotonic,isotonic
bridge2algebra2006,concept,deep,akt,2,none,0.007232700376614015,0.007181180923045162,isotonic,isotonic
bridge2algebra2006,concept,deep,akt,2,platt,0.0032670338834623115,0.00428483102085697,isotonic,isotonic
bridge2algebra2006,concept,deep,akt,2,isotonic,0.0026921142614853484,0.002902740527611435,isotonic,isotonic
bridge2algebra2006,concept,deep,akt,2,temperature,0.004265674144401423,0.005766919540065387,isotonic,isotonic
bridge2algebra2006,concept,deep,akt,3,none,0.006270554731012391,0.006531643233418719,isotonic,isotonic
bridge2algebra2006,concept,deep,akt,3,platt,0.0043504503502253735,0.005386364926556302,isotonic,isotonic
bridge2algebra2006,concept,deep,akt,3,isotonic,0.003962007178189468,0.004088826130542584,isotonic,isotonic
bridge2algebra2006,concept,deep,akt,3,temperature,0.006554521685157987,0.008220525176597118,isotonic,isotonic
bridge2algebra2006,concept,deep,akt,4,none,0.008949604482249152,0.008944286303091718,isotonic,isotonic
bridge2algebra2006,concept,deep,akt,4,platt,0.0025599433524939406,0.002772615790125166,isotonic,isotonic
bridge2algebra2006,concept,deep,akt,4,isotonic,0.002321151876079313,0.0019305146337064527,isotonic,isotonic
bridge2algebra2006,concept,deep,akt,4,temperature,0.00825096884315198,0.009602308572039985,isotonic,isotonic
bridge2algebra2006,concept,deep,simplekt,0,none,0.006857957417849884,0.008473605990475926,isotonic,isotonic
bridge2algebra2006,concept,deep,simplekt,0,platt,0.0043318167894764595,0.005047006238590248,isotonic,isotonic
bridge2algebra2006,concept,deep,simplekt,0,isotonic,0.00196616116063288,0.0017154736355514519,isotonic,isotonic
bridge2algebra2006,concept,deep,simplekt,0,temperature,0.006799063795772581,0.007914667809658221,isotonic,isotonic
bridge2algebra2006,concept,deep,simplekt,1,none,0.012604301835641672,0.01232667652028284,isotonic,isotonic
bridge2algebra2006,concept,deep,simplekt,1,platt,0.008468632280319941,0.010551062722948276,isotonic,isotonic
bridge2algebra2006,concept,deep,simplekt,1,isotonic,0.0028861538375881024,0.0038846297456303094,isotonic,isotonic
bridge2algebra2006,concept,deep,simplekt,1,temperature,0.008711536043997877,0.010631600592823674,isotonic,isotonic
bridge2algebra2006,concept,deep,simplekt,2,none,0.018963254434421147,0.018985597807516304,isotonic,isotonic
bridge2algebra2006,concept,deep,simplekt,2,platt,0.008402642458461462,0.010416077371449404,isotonic,isotonic
bridge2algebra2006,concept,deep,simplekt,2,isotonic,0.002538118405439769,0.002356302403544241,isotonic,isotonic
bridge2algebra2006,concept,deep,simplekt,2,temperature,0.01930040981276146,0.02128683946356683,isotonic,isotonic
bridge2algebra2006,concept,deep,simplekt,3,none,0.029777768356392155,0.02977776835639215,isotonic,isotonic
bridge2algebra2006,concept,deep,simplekt,3,platt,0.00653234897607881,0.009378480530372721,isotonic,isotonic
bridge2algebra2006,concept,deep,simplekt,3,isotonic,0.004675632873492768,0.004717857261048533,isotonic,isotonic
bridge2algebra2006,concept,deep,simplekt,3,temperature,0.01613354514826723,0.01707144802822218,isotonic,isotonic
bridge2algebra2006,concept,deep,simplekt,4,none,0.027680635515835095,0.027283980179903675,isotonic,isotonic
bridge2algebra2006,concept,deep,simplekt,4,platt,0.0033846780432913734,0.004052464787053611,isotonic,isotonic
bridge2algebra2006,concept,deep,simplekt,4,isotonic,0.003121219175271127,0.003768179859295432,isotonic,isotonic
bridge2algebra2006,concept,deep,simplekt,4,temperature,0.011229286465407407,0.01219046534792652,isotonic,isotonic
bridge2algebra2006,question,deep,dkt,0,none,0.0068486919998865066,0.006203308454181673,platt,isotonic
bridge2algebra2006,question,deep,dkt,0,platt,0.0028935584566675654,0.003800553437481347,platt,isotonic
bridge2algebra2006,question,deep,dkt,0,isotonic,0.0031414479997261347,0.0035171771641804017,platt,isotonic
bridge2algebra2006,question,deep,dkt,0,temperature,0.0041437851273697975,0.005136812984194272,platt,isotonic
bridge2algebra2006,question,deep,dkt,1,none,0.006721636064364122,0.0063411320486988065,platt,platt
bridge2algebra2006,question,deep,dkt,1,platt,0.0019216631988144281,0.002698394663898846,platt,platt
bridge2algebra2006,question,deep,dkt,1,isotonic,0.0030526075047625587,0.00289801360920548,platt,platt
bridge2algebra2006,question,deep,dkt,1,temperature,0.004752623228042655,0.005303803198580127,platt,platt
bridge2algebra2006,question,deep,dkt,2,none,0.004583208842977748,0.0046021809461645365,isotonic,isotonic
bridge2algebra2006,question,deep,dkt,2,platt,0.0034680807554587083,0.003974946099306136,isotonic,isotonic
bridge2algebra2006,question,deep,dkt,2,isotonic,0.0034293442827725384,0.003512898430676976,isotonic,isotonic
bridge2algebra2006,question,deep,dkt,2,temperature,0.005555278492326843,0.006287893112753384,isotonic,isotonic
bridge2algebra2006,question,deep,dkt,3,none,0.006233317819337629,0.0066383636518432656,isotonic,isotonic
bridge2algebra2006,question,deep,dkt,3,platt,0.004933642558843122,0.005655602251993957,isotonic,isotonic
bridge2algebra2006,question,deep,dkt,3,isotonic,0.004827343666280911,0.004851058754153918,isotonic,isotonic
bridge2algebra2006,question,deep,dkt,3,temperature,0.008454306625531639,0.00939813513247224,isotonic,isotonic
bridge2algebra2006,question,deep,dkt,4,none,0.005061681471180798,0.005720313023242585,isotonic,isotonic
bridge2algebra2006,question,deep,dkt,4,platt,0.002444147020073188,0.0027550890270196526,isotonic,isotonic
bridge2algebra2006,question,deep,dkt,4,isotonic,0.002313137945425538,0.0025852313358358417,isotonic,isotonic
bridge2algebra2006,question,deep,dkt,4,temperature,0.006157958935507884,0.006759370538575732,isotonic,isotonic
bridge2algebra2006,question,deep,sakt,0,none,0.014443467661832842,0.014534838096319239,isotonic,platt
bridge2algebra2006,question,deep,sakt,0,platt,0.002502418878349715,0.002677273307460349,isotonic,platt
bridge2algebra2006,question,deep,sakt,0,isotonic,0.0019694806679368994,0.002830034261643738,isotonic,platt
bridge2algebra2006,question,deep,sakt,0,temperature,0.010406554993252748,0.010794529018710853,isotonic,platt
bridge2algebra2006,question,deep,sakt,1,none,0.012313359536850657,0.012308996509350958,isotonic,isotonic
bridge2algebra2006,question,deep,sakt,1,platt,0.002561767127059373,0.003044105382973267,isotonic,isotonic
bridge2algebra2006,question,deep,sakt,1,isotonic,0.002237033489576136,0.002867119431271115,isotonic,isotonic
bridge2algebra2006,question,deep,sakt,1,temperature,0.008770426011191192,0.009028908646936583,isotonic,isotonic
bridge2algebra2006,question,deep,sakt,2,none,0.013858546130487507,0.01423310412350655,platt,platt
bridge2algebra2006,question,deep,sakt,2,platt,0.0026702482178321495,0.0022657156842575965,platt,platt
bridge2algebra2006,question,deep,sakt,2,isotonic,0.003489645084562862,0.002980169246405596,platt,platt
bridge2algebra2006,question,deep,sakt,2,temperature,0.012801818763901669,0.012952272648215708,platt,platt
bridge2algebra2006,question,deep,sakt,3,none,0.011774542952010664,0.011974028152226335,platt,platt
bridge2algebra2006,question,deep,sakt,3,platt,0.004205637174324579,0.004044235611202496,platt,platt
bridge2algebra2006,question,deep,sakt,3,isotonic,0.004360306239617235,0.004179904824579649,platt,platt
bridge2algebra2006,question,deep,sakt,3,temperature,0.008183427484908065,0.008696812090599476,platt,platt
bridge2algebra2006,question,deep,sakt,4,none,0.018236910066123643,0.017858858018560065,platt,isotonic
bridge2algebra2006,question,deep,sakt,4,platt,0.0029859291762483454,0.004421484180785024,platt,isotonic
bridge2algebra2006,question,deep,sakt,4,isotonic,0.0030711449554691153,0.0027711656411694707,platt,isotonic
bridge2algebra2006,question,deep,sakt,4,temperature,0.01270294050844097,0.01377417535498389,platt,isotonic
bridge2algebra2006,question,deep,akt,0,none,0.0061803028067087306,0.005904440502880443,isotonic,isotonic
bridge2algebra2006,question,deep,akt,0,platt,0.002258231148291609,0.0036762525653723233,isotonic,isotonic
bridge2algebra2006,question,deep,akt,0,isotonic,0.002171133832207535,0.0025368807730588973,isotonic,isotonic
bridge2algebra2006,question,deep,akt,0,temperature,0.0032554692286229656,0.004970253535644437,isotonic,isotonic
bridge2algebra2006,question,deep,akt,1,none,0.006584363878877588,0.006748800124868731,isotonic,isotonic
bridge2algebra2006,question,deep,akt,1,platt,0.0024936957246202676,0.004111772191704722,isotonic,isotonic
bridge2algebra2006,question,deep,akt,1,isotonic,0.002281204412564942,0.003425029625959175,isotonic,isotonic
bridge2algebra2006,question,deep,akt,1,temperature,0.0026516313481078618,0.004295274059423432,isotonic,isotonic
bridge2algebra2006,question,deep,akt,2,none,0.007337601384907931,0.00723588841274792,isotonic,isotonic
bridge2algebra2006,question,deep,akt,2,platt,0.0032144942761010765,0.004317866549545968,isotonic,isotonic
bridge2algebra2006,question,deep,akt,2,isotonic,0.0026591293209423483,0.0029731721082005727,isotonic,isotonic
bridge2algebra2006,question,deep,akt,2,temperature,0.00426771438804041,0.005875525446796327,isotonic,isotonic
bridge2algebra2006,question,deep,akt,3,none,0.0063474577858501375,0.006549231489627356,isotonic,isotonic
bridge2algebra2006,question,deep,akt,3,platt,0.004376923112840907,0.005455866184843944,isotonic,isotonic
bridge2algebra2006,question,deep,akt,3,isotonic,0.004053345809605732,0.004105224651440798,isotonic,isotonic
bridge2algebra2006,question,deep,akt,3,temperature,0.006653661377858687,0.008360064850456723,isotonic,isotonic
bridge2algebra2006,question,deep,akt,4,none,0.009065171836422197,0.00900008173227006,isotonic,isotonic
bridge2algebra2006,question,deep,akt,4,platt,0.0026156313090078746,0.002831564621980453,isotonic,isotonic
bridge2algebra2006,question,deep,akt,4,isotonic,0.0023065783381634257,0.001914990732787875,isotonic,isotonic
bridge2algebra2006,question,deep,akt,4,temperature,0.00834115872961734,0.009740851597317466,isotonic,isotonic
bridge2algebra2006,question,deep,simplekt,0,none,0.006865889547918525,0.008499584243834636,isotonic,isotonic
bridge2algebra2006,question,deep,simplekt,0,platt,0.004251902655351881,0.005004551679597652,isotonic,isotonic
bridge2algebra2006,question,deep,simplekt,0,isotonic,0.0019530895241924359,0.002245340400670204,isotonic,isotonic
bridge2algebra2006,question,deep,simplekt,0,temperature,0.006827311197176997,0.00798553740063509,isotonic,isotonic
bridge2algebra2006,question,deep,simplekt,1,none,0.012628964440786815,0.01230635298124132,isotonic,isotonic
bridge2algebra2006,question,deep,simplekt,1,platt,0.00843763561713265,0.010574129275921506,isotonic,isotonic
bridge2algebra2006,question,deep,simplekt,1,isotonic,0.0029135003185185274,0.0038361892263900966,isotonic,isotonic
bridge2algebra2006,question,deep,simplekt,1,temperature,0.008759043882890673,0.010673764800636915,isotonic,isotonic
bridge2algebra2006,question,deep,simplekt,2,none,0.019059451996480768,0.019067918097454395,isotonic,isotonic
bridge2algebra2006,question,deep,simplekt,2,platt,0.0083861186308019,0.010402714897298762,isotonic,isotonic
bridge2algebra2006,question,deep,simplekt,2,isotonic,0.0025949944205906892,0.0023449636976472787,isotonic,isotonic
bridge2algebra2006,question,deep,simplekt,2,temperature,0.019399786719301346,0.021392834564363323,isotonic,isotonic
bridge2algebra2006,question,deep,simplekt,3,none,0.029788476317507195,0.029788476317507147,isotonic,isotonic
bridge2algebra2006,question,deep,simplekt,3,platt,0.00650051553368279,0.009348489784586118,isotonic,isotonic
bridge2algebra2006,question,deep,simplekt,3,isotonic,0.004788397183326106,0.00473771273054725,isotonic,isotonic
bridge2algebra2006,question,deep,simplekt,3,temperature,0.016129904425778902,0.016992317406964996,isotonic,isotonic
bridge2algebra2006,question,deep,simplekt,4,none,0.027689047308227095,0.02730703294832137,isotonic,platt
bridge2algebra2006,question,deep,simplekt,4,platt,0.003354505157197659,0.00397692403226252,isotonic,platt
bridge2algebra2006,question,deep,simplekt,4,isotonic,0.0031425868718448578,0.004106486803782806,isotonic,platt
bridge2algebra2006,question,deep,simplekt,4,temperature,0.011284889972022687,0.0122199470527025,isotonic,platt
bridge2algebra2006,question,classical,bkt,0,none,0.0059929483443283945,0.008961586817050811,isotonic,isotonic
bridge2algebra2006,question,classical,bkt,0,platt,0.005252503285483486,0.006988321671809598,isotonic,isotonic
bridge2algebra2006,question,classical,bkt,0,isotonic,0.0035022324855299575,0.0029997114265690097,isotonic,isotonic
bridge2algebra2006,question,classical,bkt,0,temperature,0.0070668612238016645,0.009154128419886541,isotonic,isotonic
bridge2algebra2006,question,classical,bkt,1,none,0.006364771253486061,0.00829518173565259,isotonic,isotonic
bridge2algebra2006,question,classical,bkt,1,platt,0.005580154953165261,0.00746708959624511,isotonic,isotonic
bridge2algebra2006,question,classical,bkt,1,isotonic,0.003150286514654936,0.00437922465085678,isotonic,isotonic
bridge2algebra2006,question,classical,bkt,1,temperature,0.005799177988639283,0.008487347691042549,isotonic,isotonic
bridge2algebra2006,question,classical,bkt,2,none,0.0056140158430794665,0.008465353515259821,none,isotonic
bridge2algebra2006,question,classical,bkt,2,platt,0.008348436001135575,0.006874931537916695,none,isotonic
bridge2algebra2006,question,classical,bkt,2,isotonic,0.006451110806815837,0.006491598029661101,none,isotonic
bridge2algebra2006,question,classical,bkt,2,temperature,0.009822937075500186,0.00971624297697171,none,isotonic
bridge2algebra2006,question,classical,bkt,3,none,0.005700392504317693,0.007408578417284736,none,platt
bridge2algebra2006,question,classical,bkt,3,platt,0.008866361331196523,0.0072093554240988044,none,platt
bridge2algebra2006,question,classical,bkt,3,isotonic,0.007452873763923818,0.00745287376392265,none,platt
bridge2algebra2006,question,classical,bkt,3,temperature,0.011130126057405735,0.01025116242167843,none,platt
bridge2algebra2006,question,classical,bkt,4,none,0.00633655787871662,0.007693746813877048,isotonic,isotonic
bridge2algebra2006,question,classical,bkt,4,platt,0.006028081577340315,0.006159566009801273,isotonic,isotonic
bridge2algebra2006,question,classical,bkt,4,isotonic,0.004216964296267779,0.00482879364707848,isotonic,isotonic
bridge2algebra2006,question,classical,bkt,4,temperature,0.00849906088625774,0.008877149670365535,isotonic,isotonic
bridge2algebra2006,question,classical,pfa,0,none,0.010534718279675672,0.013287167778515135,isotonic,isotonic
bridge2algebra2006,question,classical,pfa,0,platt,0.009924443189682232,0.012625607261664382,isotonic,isotonic
bridge2algebra2006,question,classical,pfa,0,isotonic,0.0035193626003070257,0.0042091962821566254,isotonic,isotonic
bridge2algebra2006,question,classical,pfa,0,temperature,0.009885102556447974,0.012606310533408955,isotonic,isotonic
bridge2algebra2006,question,classical,pfa,1,none,0.01322025142579408,0.017643258920053025,isotonic,isotonic
bridge2algebra2006,question,classical,pfa,1,platt,0.010793914949826715,0.015149350965232703,isotonic,isotonic
bridge2algebra2006,question,classical,pfa,1,isotonic,0.004233007500389262,0.0036911902964817086,isotonic,isotonic
bridge2algebra2006,question,classical,pfa,1,temperature,0.012457766273497428,0.016453318333658103,isotonic,isotonic
bridge2algebra2006,question,classical,pfa,2,none,0.009077172165842957,0.011746887668652988,isotonic,isotonic
bridge2algebra2006,question,classical,pfa,2,platt,0.010039314224404426,0.012681974931906662,isotonic,isotonic
bridge2algebra2006,question,classical,pfa,2,isotonic,0.0030989595516914374,0.0027189850649831414,isotonic,isotonic
bridge2algebra2006,question,classical,pfa,2,temperature,0.009624034896693657,0.012043665900186285,isotonic,isotonic
bridge2algebra2006,question,classical,pfa,3,none,0.008024741247739867,0.010824225291988397,isotonic,isotonic
bridge2algebra2006,question,classical,pfa,3,platt,0.01255808450461797,0.015375890760137978,isotonic,isotonic
bridge2algebra2006,question,classical,pfa,3,isotonic,0.006615833128507638,0.00634803345968705,isotonic,isotonic
bridge2algebra2006,question,classical,pfa,3,temperature,0.012066369753471036,0.01364163788383876,isotonic,isotonic
bridge2algebra2006,question,classical,pfa,4,none,0.010592005238658025,0.01305024079516423,isotonic,isotonic
bridge2algebra2006,question,classical,pfa,4,platt,0.010958338849969771,0.014207967841209227,isotonic,isotonic
bridge2algebra2006,question,classical,pfa,4,isotonic,0.0041695368411438696,0.004243921083807471,isotonic,isotonic
bridge2algebra2006,question,classical,pfa,4,temperature,0.009881986459546776,0.012607422314538944,isotonic,isotonic
bridge2algebra2006,question,classical,pfa_recency,0,none,0.008324246681558546,0.011499268120268434,isotonic,isotonic
bridge2algebra2006,question,classical,pfa_recency,0,platt,0.0077979893657574816,0.010748192217568139,isotonic,isotonic
bridge2algebra2006,question,classical,pfa_recency,0,isotonic,0.0035570026824537837,0.0036836126845384313,isotonic,isotonic
bridge2algebra2006,question,classical,pfa_recency,0,temperature,0.007698021388875554,0.010636441466469046,isotonic,isotonic
bridge2algebra2006,question,classical,pfa_recency,1,none,0.00843175064897604,0.011502462072611576,isotonic,isotonic
bridge2algebra2006,question,classical,pfa_recency,1,platt,0.008101011765422396,0.01104313012047776,isotonic,isotonic
bridge2algebra2006,question,classical,pfa_recency,1,isotonic,0.0037996493327598123,0.003395413423399949,isotonic,isotonic
bridge2algebra2006,question,classical,pfa_recency,1,temperature,0.008274209989321801,0.011173756593324728,isotonic,isotonic
bridge2algebra2006,question,classical,pfa_recency,2,none,0.008479525815189879,0.010818495596807448,isotonic,isotonic
bridge2algebra2006,question,classical,pfa_recency,2,platt,0.009250828852382865,0.011723290619244398,isotonic,isotonic
bridge2algebra2006,question,classical,pfa_recency,2,isotonic,0.002894335264672131,0.0026851323235914013,isotonic,isotonic
bridge2algebra2006,question,classical,pfa_recency,2,temperature,0.008945697342594702,0.011415499909949086,isotonic,isotonic
bridge2algebra2006,question,classical,pfa_recency,3,none,0.007700421909482846,0.01029808053723847,isotonic,isotonic
bridge2algebra2006,question,classical,pfa_recency,3,platt,0.010762101723228747,0.013616917347976312,isotonic,isotonic
bridge2algebra2006,question,classical,pfa_recency,3,isotonic,0.005375102662646493,0.005125210826635164,isotonic,isotonic
bridge2algebra2006,question,classical,pfa_recency,3,temperature,0.010373748062386884,0.012264712192345921,isotonic,isotonic
bridge2algebra2006,question,classical,pfa_recency,4,none,0.007373160952773198,0.009953411466232078,isotonic,isotonic
bridge2algebra2006,question,classical,pfa_recency,4,platt,0.009725135339439903,0.012184687687173462,isotonic,isotonic
bridge2algebra2006,question,classical,pfa_recency,4,isotonic,0.003731526485116972,0.003122124559580202,isotonic,isotonic
bridge2algebra2006,question,classical,pfa_recency,4,temperature,0.007812028624142236,0.01040511503651226,isotonic,isotonic
bridge2algebra2006,question,classical,elorasch,0,none,0.0735873905778288,0.07224885392656168,isotonic,isotonic
bridge2algebra2006,question,classical,elorasch,0,platt,0.0040518228143764205,0.006315728786522786,isotonic,isotonic
bridge2algebra2006,question,classical,elorasch,0,isotonic,0.001884665163098247,0.0037450217747523173,isotonic,isotonic
bridge2algebra2006,question,classical,elorasch,0,temperature,0.008608485973686068,0.012519317148401921,isotonic,isotonic
bridge2algebra2006,question,classical,elorasch,1,none,0.07331643965156452,0.07186857922053601,isotonic,isotonic
bridge2algebra2006,question,classical,elorasch,1,platt,0.005186919393615741,0.0060212015789074995,isotonic,isotonic
bridge2algebra2006,question,classical,elorasch,1,isotonic,0.005148670343631919,0.004683795153010687,isotonic,isotonic
bridge2algebra2006,question,classical,elorasch,1,temperature,0.009160860492829092,0.012158098868156376,isotonic,isotonic
bridge2algebra2006,question,classical,elorasch,2,none,0.07305776107913842,0.07151663984375414,platt,isotonic
bridge2algebra2006,question,classical,elorasch,2,platt,0.007587652764269255,0.007587652764269539,platt,isotonic
bridge2algebra2006,question,classical,elorasch,2,isotonic,0.007990415296061131,0.007560520023562707,platt,isotonic
bridge2algebra2006,question,classical,elorasch,2,temperature,0.01198403212267915,0.012358012817319075,platt,isotonic
bridge2algebra2006,question,classical,elorasch,3,none,0.0738584059748705,0.07273092748723523,isotonic,isotonic
bridge2algebra2006,question,classical,elorasch,3,platt,0.00526904516377588,0.005892298861262974,isotonic,isotonic
bridge2algebra2006,question,classical,elorasch,3,isotonic,0.004762161901945351,0.0037966245449075325,isotonic,isotonic
bridge2algebra2006,question,classical,elorasch,3,temperature,0.008579067941866836,0.012014569373574147,isotonic,isotonic
bridge2algebra2006,question,classical,elorasch,4,none,0.07419303676281004,0.07348912974978353,isotonic,isotonic
bridge2algebra2006,question,classical,elorasch,4,platt,0.007125777589256281,0.00792813232850891,isotonic,isotonic
bridge2algebra2006,question,classical,elorasch,4,isotonic,0.004989461256496413,0.004951603468156132,isotonic,isotonic
bridge2algebra2006,question,classical,elorasch,4,temperature,0.009569879303333693,0.012205700829178523,isotonic,isotonic
ednet,concept,deep,dkt,0,none,0.009849706467740596,0.008623883354253162,isotonic,isotonic
ednet,concept,deep,dkt,0,platt,0.011022037781593124,0.010205497477025406,isotonic,isotonic
ednet,concept,deep,dkt,0,isotonic,0.0018369696838786995,0.0019878869765979517,isotonic,isotonic
ednet,concept,deep,dkt,0,temperature,0.011192234053652841,0.010398721756107778,isotonic,isotonic
ednet,concept,deep,dkt,1,none,0.00951852281463831,0.00739242676217802,none,none
ednet,concept,deep,dkt,1,platt,0.014772864167621672,0.013398350844546355,none,none
ednet,concept,deep,dkt,1,isotonic,0.011274832545742285,0.01125379666313145,none,none
ednet,concept,deep,dkt,1,temperature,0.009768715482488574,0.00774124528849638,none,none
ednet,concept,deep,dkt,2,none,0.010165024317318487,0.008674342928397893,isotonic,isotonic
ednet,concept,deep,dkt,2,platt,0.010933761603243585,0.009840934828260199,isotonic,isotonic
ednet,concept,deep,dkt,2,isotonic,0.003914295618943914,0.003368709932074578,isotonic,isotonic
ednet,concept,deep,dkt,2,temperature,0.011211798432877517,0.010536525503554653,isotonic,isotonic
ednet,concept,deep,dkt,3,none,0.009153744619078944,0.007699850572023815,isotonic,none
ednet,concept,deep,dkt,3,platt,0.013034052574481585,0.011977157187057151,isotonic,none
ednet,concept,deep,dkt,3,isotonic,0.00875782966951253,0.008786757583220464,isotonic,none
ednet,concept,deep,dkt,3,temperature,0.009702053074919602,0.00828717794088684,isotonic,none
ednet,concept,deep,dkt,4,none,0.00899190504171857,0.0067930999837542095,isotonic,isotonic
ednet,concept,deep,dkt,4,platt,0.011845496804625799,0.011049608318547784,isotonic,isotonic
ednet,concept,deep,dkt,4,isotonic,0.002883746800238771,0.002489862755272363,isotonic,isotonic
ednet,concept,deep,dkt,4,temperature,0.011506271996564005,0.0100366176987958,isotonic,isotonic
ednet,concept,deep,sakt,0,none,0.022107731149056148,0.021043781716041158,isotonic,isotonic
ednet,concept,deep,sakt,0,platt,0.0061879868087852926,0.0063521575834201765,isotonic,isotonic
ednet,concept,deep,sakt,0,isotonic,0.002295097173616935,0.002009855622620161,isotonic,isotonic
ednet,concept,deep,sakt,0,temperature,0.0067795136345750314,0.006881727447360028,isotonic,isotonic
ednet,concept,deep,sakt,1,none,0.030000731789846677,0.0300092005234371,isotonic,isotonic
ednet,concept,deep,sakt,1,platt,0.014125673579849387,0.014994148793690487,isotonic,isotonic
ednet,concept,deep,sakt,1,isotonic,0.010802616328616685,0.010719636994317005,isotonic,isotonic
ednet,concept,deep,sakt,1,temperature,0.02486328684112386,0.02406641568329561,isotonic,isotonic
ednet,concept,deep,sakt,2,none,0.017771093862790237,0.018152236412019743,isotonic,isotonic
ednet,concept,deep,sakt,2,platt,0.007097864731312738,0.005992333077326584,isotonic,isotonic
ednet,concept,deep,sakt,2,isotonic,0.002514430315596704,0.002452314012010958,isotonic,isotonic
ednet,concept,deep,sakt,2,temperature,0.009888944613404402,0.00916306927600203,isotonic,isotonic
ednet,concept,deep,sakt,3,none,0.01620315238169681,0.01634619266334229,isotonic,isotonic
ednet,concept,deep,sakt,3,platt,0.010824723624456188,0.011100145451410472,isotonic,isotonic
ednet,concept,deep,sakt,3,isotonic,0.007522029544838902,0.00752202954484068,isotonic,isotonic
ednet,concept,deep,sakt,3,temperature,0.010622791875884404,0.010923192792787162,isotonic,isotonic
ednet,concept,deep,sakt,4,none,0.013136369845166395,0.013475350359287092,isotonic,isotonic
ednet,concept,deep,sakt,4,platt,0.004763764455652966,0.004706061840003235,isotonic,isotonic
ednet,concept,deep,sakt,4,isotonic,0.0010084767979243175,0.0018609085779510855,isotonic,isotonic
ednet,concept,deep,sakt,4,temperature,0.010395834632307574,0.010728789281919757,isotonic,isotonic
ednet,concept,deep,akt,0,none,0.0038764627404491298,0.0029251967978916786,isotonic,platt
ednet,concept,deep,akt,0,platt,0.003866009425736269,0.002648594008132964,isotonic,platt
ednet,concept,deep,akt,0,isotonic,0.0025421243494953213,0.0026901027458864015,isotonic,platt
ednet,concept,deep,akt,0,temperature,0.0037384298183259857,0.002908350295775022,isotonic,platt
ednet,concept,deep,akt,1,none,0.0027033965110097495,0.002668415015662333,none,none
ednet,concept,deep,akt,1,platt,0.009201958593701575,0.009208515031023566,none,none
ednet,concept,deep,akt,1,isotonic,0.009257901972535433,0.009284901354387767,none,none
ednet,concept,deep,akt,1,temperature,0.005782718542819348,0.005457516854575544,none,none
ednet,concept,deep,akt,2,none,0.0023721344792033364,0.002271631611901587,none,none
ednet,concept,deep,akt,2,platt,0.0034857267694845817,0.0026065430167010605,none,none
ednet,concept,deep,akt,2,isotonic,0.005096803283437383,0.0038689655756057955,none,none
ednet,concept,deep,akt,2,temperature,0.0032988272904099403,0.002855471482372157,none,none
ednet,concept,deep,akt,3,none,0.0030752033198877798,0.0031934522213621828,none,none
ednet,concept,deep,akt,3,platt,0.007263479848390964,0.007270502200483684,none,none
ednet,concept,deep,akt,3,isotonic,0.007208067424070238,0.0072147037406454706,none,none
ednet,concept,deep,akt,3,temperature,0.004571680609082496,0.004375883323356826,none,none
ednet,concept,deep,akt,4,none,0.0047757860648557715,0.004785817617628319,isotonic,isotonic
ednet,concept,deep,akt,4,platt,0.002784908197660289,0.0025524396870643218,isotonic,isotonic
ednet,concept,deep,akt,4,isotonic,0.002113143756953946,0.0015799087232576676,isotonic,isotonic
ednet,concept,deep,akt,4,temperature,0.003538719358014399,0.003844131945251769,isotonic,isotonic
ednet,concept,deep,simplekt,0,none,0.02157612218570566,0.021603538786756728,isotonic,isotonic
ednet,concept,deep,simplekt,0,platt,0.009526894587766307,0.009497879465155398,isotonic,isotonic
ednet,concept,deep,simplekt,0,isotonic,0.002300789528374,0.0011616911485081217,isotonic,isotonic
ednet,concept,deep,simplekt,0,temperature,0.012468880443456351,0.012373306617354215,isotonic,isotonic
ednet,concept,deep,simplekt,1,none,0.013841951968152195,0.012992945890601822,isotonic,isotonic
ednet,concept,deep,simplekt,1,platt,0.012811940548284885,0.0112821275601687,isotonic,isotonic
ednet,concept,deep,simplekt,1,isotonic,0.00961870473873502,0.009618704738736548,isotonic,isotonic
ednet,concept,deep,simplekt,1,temperature,0.011507315070298736,0.009961489171226329,isotonic,isotonic
ednet,concept,deep,simplekt,2,none,0.020684868006620435,0.020629070316115803,isotonic,isotonic
ednet,concept,deep,simplekt,2,platt,0.01071652288127002,0.010607016829795859,isotonic,isotonic
ednet,concept,deep,simplekt,2,isotonic,0.003844086454645843,0.0037004983410841635,isotonic,isotonic
ednet,concept,deep,simplekt,2,temperature,0.013352829566066123,0.013518989147819871,isotonic,isotonic
ednet,concept,deep,simplekt,3,none,0.019687309464630702,0.01968793099314591,isotonic,isotonic
ednet,concept,deep,simplekt,3,platt,0.01714931893647541,0.015621158830407957,isotonic,isotonic
ednet,concept,deep,simplekt,3,isotonic,0.008249321060364008,0.008235163332121924,isotonic,isotonic
ednet,concept,deep,simplekt,3,temperature,0.016428355692682344,0.0151518283307756,isotonic,isotonic
ednet,concept,deep,simplekt,4,none,0.021461773818945675,0.021475025097914748,isotonic,isotonic
ednet,concept,deep,simplekt,4,platt,0.0035956554547645118,0.003310641261527682,isotonic,isotonic
