dataset,model,fold,method,ece_none,ece_mismatched_fit,ece_coherent_fit,delta_ece,ratio,ci_low,ci_high,p,n_valid_coherent,n_valid_mismatched,n_test,n_students,family_key,p_holm,reject_holm,family_size
assist2009,simplekt,0,temperature,0.0797480231178476,0.0346918286679096,0.010038345102244977,0.02465348356566462,3.455931063791691,0.015938815146255392,0.030438789476650262,0.00019998000199980003,43171,43342,52254,770,temperature|f0,0.004599540045995401,True,23
assist2009,simplekt,1,platt,0.12644144945841507,0.023812122427000815,0.01700033057556475,0.006811791851436065,1.4006858467344703,-0.0009378223944918265,0.015930887220808824,0.09959004099590041,43942,44092,52254,770,platt|f1,1.0,False,23
assist2009,simplekt,1,isotonic,0.12644144945841507,0.045179447613701414,0.015658279292490248,0.029521168321211166,2.8853392361809256,0.019659682926949914,0.03651707287208793,0.00019998000199980003,43942,44092,52254,770,isotonic|f1,0.004599540045995401,True,23
assist2009,simplekt,1,temperature,0.12644144945841507,0.048384410057322316,0.04744100496974309,0.000943405087579223,1.0198858579867967,-0.004424454393040834,0.006742665838076725,0.7197280271972802,43942,44092,52254,770,temperature|f1,1.0,False,23
assist2009,simplekt,2,platt,0.02520281126803681,0.043313019036691006,0.018652505247033588,0.024660513789657418,2.3221019623398482,0.014542777534363352,0.03528150772724875,0.00019998000199980003,43884,44044,52254,770,platt|f2,0.004599540045995401,True,23
assist2009,simplekt,2,isotonic,0.02520281126803681,0.0547186811079744,0.017391643073966262,0.037327038034008136,3.14626288472326,0.02917052669586534,0.04484823991173817,0.00019998000199980003,43884,44044,52254,770,isotonic|f2,0.004599540045995401,True,23
assist2009,simplekt,2,temperature,0.02520281126803681,0.0446241214547621,0.013967617726896852,0.03065650372786525,3.1948269438124237,0.02145496698393746,0.03701672119332642,0.00019998000199980003,43884,44044,52254,770,temperature|f2,0.004599540045995401,True,23
assist2009,simplekt,3,platt,0.05708103877215112,0.030878396495243512,0.01600245887617726,0.014875937619066252,1.9296032399878214,0.004841710492322665,0.023963650409417295,0.0027997200279972004,49836,50010,52254,770,platt|f3,0.033596640335966405,True,23
assist2009,simplekt,3,isotonic,0.05708103877215112,0.044651234468905,0.015927181770673034,0.02872405269823197,2.8034610963706093,0.01985023991814875,0.03693394826234173,0.00019998000199980003,49836,50010,52254,770,isotonic|f3,0.004599540045995401,True,23
assist2009,simplekt,3,temperature,0.05708103877215112,0.039092239470967245,0.02080434853241807,0.018287890938549173,1.8790417498559175,0.010521487476745715,0.024156427606804486,0.00019998000199980003,49836,50010,52254,770,temperature|f3,0.004599540045995401,True,23
assist2009,simplekt,4,platt,0.11281384391625562,0.027613357661561148,0.01175669602779302,0.01585666163376813,2.348734508086517,0.0054561870754802335,0.023991287212623814,0.0031996800319968005,44892,45066,52254,770,platt|f4,0.04159584041595841,True,23
assist2009,simplekt,4,isotonic,0.11281384391625562,0.04924587214742728,0.008853975863846675,0.04039189628358061,5.56200659508372,0.02968908116911607,0.04541718882820855,0.00019998000199980003,44892,45066,52254,770,isotonic|f4,0.004599540045995401,True,23
assist2009,simplekt,4,temperature,0.11281384391625562,0.026468451847217345,0.009984010196616062,0.016484441650601284,2.6510842162589587,0.007004361792346657,0.023442729551417973,0.0011998800119988001,44892,45066,52254,770,temperature|f4,0.014398560143985602,True,23
assist2012,dkt,0,platt,0.007334638034498787,0.001480792758218677,0.001480894172796246,-1.0141457756907002e-07,0.999931518011596,-1.298630747753886e-07,9.985686059231863e-08,0.44815518448155184,439766,439766,536087,5497,platt|f0,1.0,False,23
assist2012,dkt,0,isotonic,0.007334638034498787,0.0018353572210997107,0.001882218936421094,-4.686171532138333e-05,0.9751029413132526,-8.586368295404057e-05,1.970972114118906e-05,0.28617138286171384,439766,439766,536087,5497,isotonic|f0,1.0,False,23
assist2012,dkt,0,temperature,0.007334638034498787,0.003890550810788896,0.003890551738021839,-9.272329427705006e-10,0.9999997616705791,-6.872379006022961e-08,7.345335509590126e-08,0.7337266273372662,439766,439766,536087,5497,temperature|f0,1.0,False,23
assist2012,dkt,1,platt,0.004071635014464362,0.0023870747257562644,0.002386991240121594,8.34856346706124e-08,1.0000349752580853,-1.6351440264468498e-08,1.4566279689635528e-07,0.1151884811518848,432602,432602,536087,5497,platt|f1,1.0,False,23
assist2012,dkt,1,isotonic,0.004071635014464362,0.002340052181403122,0.0023431039466191416,-3.051765216019464e-06,0.9986975544894529,-4.0270753165575086e-05,4.292824521345871e-05,0.9009099090090991,432602,432602,536087,5497,isotonic|f1,1.0,False,23
assist2012,dkt,1,temperature,0.004071635014464362,0.003361276939590048,0.0033612260386068145,5.090098323346989e-08,1.0000151435763762,-3.964496532319131e-09,7.685697482255442e-08,0.14078592140785923,432602,432602,536087,5497,temperature|f1,1.0,False,23
assist2012,dkt,2,platt,0.0034123983607158266,0.00260294631595453,0.0026029264147804333,1.9901174096691177e-08,1.0000076456921654,-1.3388804848932538e-07,9.247285970989064e-08,0.8265173482651735,424912,424912,536087,5497,platt|f2,1.0,False,23
assist2012,dkt,2,isotonic,0.0034123983607158266,0.0020445993224719127,0.002028849484316957,1.5749838154955828e-05,1.007762940660065,-3.57788547497542e-05,0.00012574526830624668,0.204979502049795,424912,424912,536087,5497,isotonic|f2,1.0,False,23
assist2012,dkt,2,temperature,0.0034123983607158266,0.0028008871956846566,0.002800887393813081,-1.9812842425720456e-10,0.9999999292622671,-3.033059993375227e-10,3.263413125885806e-11,0.27717228277172284,424912,424912,536087,5497,temperature|f2,1.0,False,23
assist2012,dkt,3,platt,0.002799101078743443,0.0028146349135282833,0.00281459321092685,4.1702601433300096e-08,1.0000148165643516,7.030845142446795e-09,5.989094682574146e-08,0.025397460253974602,419158,419158,536087,5497,platt|f3,0.2793720627937206,False,23
assist2012,dkt,3,isotonic,0.002799101078743443,0.0019235782840258146,0.0019038974930571252,1.968079096868942e-05,1.010337106404341,-1.9297368388694277e-05,5.184716766915986e-05,0.282971702829717,419158,419158,536087,5497,isotonic|f3,1.0,False,23
assist2012,dkt,3,temperature,0.002799101078743443,0.002472039861835045,0.002471988232466199,5.162936884571187e-08,1.0000208857664319,1.8591136087103268e-08,5.830299881205659e-08,0.017998200179982,419158,419158,536087,5497,temperature|f3,0.161983801619838,False,23
assist2012,dkt,4,platt,0.010044972737632428,0.001204611208890531,0.0012045871482757441,2.4060614786788545e-08,1.0000199741586329,-8.37458256933057e-08,9.369954349678993e-08,0.8695130486951305,423475,423475,536087,5497,platt|f4,1.0,False,23
assist2012,dkt,4,isotonic,0.010044972737632428,0.0020211130518542476,0.002043531612645796,-2.241856079154836e-05,0.9890295013530411,-4.640137548410541e-05,1.3734867985370762e-05,0.1967803219678032,423475,423475,536087,5497,isotonic|f4,1.0,False,23
assist2012,dkt,4,temperature,0.010044972737632428,0.0035494621583287813,0.003549446665979618,1.5492349163086228e-08,1.0000043647223416,-6.405968389031632e-08,8.346891693860681e-08,0.5115488451154885,423475,423475,536087,5497,temperature|f4,1.0,False,23
assist2012,sakt,0,platt,0.0070240975811770206,0.003319870939608343,0.0033198687172426304,2.2223657124634255e-09,1.0000006694137333,-1.4353561045418393e-08,5.930149991613225e-09,0.8823117688231177,439766,439766,536087,5497,platt|f0,1.0,False,23
assist2012,sakt,0,isotonic,0.0070240975811770206,0.0014712029328827465,0.001471787841390351,-5.849085076045212e-07,0.9996025863978792,-4.164303041852005e-05,3.0233223549186358e-05,0.6631336866313369,439766,439766,536087,5497,isotonic|f0,1.0,False,23
assist2012,sakt,0,temperature,0.0070240975811770206,0.007857275741313265,0.007857277967548345,-2.2262350799634456e-09,0.999999716665862,-2.268970367451037e-09,1.2327569486698595e-09,0.08859114088591141,439766,439766,536087,5497,temperature|f0,0.7087291270872913,False,23
assist2012,sakt,1,platt,0.012004608766860162,0.0044285269102757084,0.0044284085881253045,1.1832215040391558e-07,1.0000267188873948,4.5164340737690985e-09,1.5497568602140365e-07,0.033596640335966405,432602,432602,536087,5497,platt|f1,0.4367563243675633,False,23
assist2012,sakt,1,isotonic,0.012004608766860162,0.0031615946616656123,0.0031809003730559307,-1.9305711390318458e-05,0.9939307400024694,-0.00014972873364765558,0.00010747090527675441,0.8155184481551845,432602,432602,536087,5497,isotonic|f1,1.0,False,23
assist2012,sakt,1,temperature,0.012004608766860162,0.005231844133806646,0.005231743363758817,1.0077004782872712e-07,1.0000192612750325,-1.4670085004596726e-07,1.6073614080862243e-07,0.8605139486051395,432602,432602,536087,5497,temperature|f1,1.0,False,23
assist2012,sakt,2,platt,0.009292452157952068,0.005448822579124632,0.0054487190041070015,1.0357501763029464e-07,1.0000190090583772,2.1592923076137193e-08,1.0508168016448196e-07,0.0321967803219678,424912,424912,536087,5497,platt|f2,0.38636136386361364,False,23
assist2012,sakt,2,isotonic,0.009292452157952068,0.0036977369164664514,0.003684489707029367,1.3247209437084514e-05,1.0035953986821597,-6.334142614821093e-05,0.00015652766467978018,0.5973402659734026,424912,424912,536087,5497,isotonic|f2,1.0,False,23
assist2012,sakt,2,temperature,0.009292452157952068,0.006616117838066867,0.006616021288404559,9.654966230850104e-08,1.0000145933119167,-2.4233938732153883e-08,9.714916837497059e-08,0.3007699230076992,424912,424912,536087,5497,temperature|f2,1.0,False,23
assist2012,sakt,3,platt,0.007879482621289723,0.005703307290733251,0.005703230962405455,7.63283277962698e-08,1.0000133833485438,5.761549489299508e-08,8.266176560606242e-08,0.000999900009999,419158,419158,536087,5497,platt|f3,0.012998700129987,True,23
assist2012,sakt,3,isotonic,0.007879482621289723,0.003614341087603476,0.0035961631956297445,1.817789197373172e-05,1.0050548017386483,-1.3874407252267514e-05,6.538672442165629e-05,0.15958404159584041,419158,419158,536087,5497,isotonic|f3,1.0,False,23
assist2012,sakt,3,temperature,0.007879482621289723,0.007231108652656472,0.007231067377073109,4.127558336352449e-08,1.0000057080899971,-1.8470953391976076e-08,8.186861943752788e-08,0.28317168283171684,419158,419158,536087,5497,temperature|f3,1.0,False,23
assist2012,sakt,4,platt,0.025632309308004777,0.004082091782243082,0.0040820768612005835,1.4921042498783343e-08,1.0000036552576068,-1.0520351627790227e-07,1.7789558315017525e-07,0.21277872212778723,423475,423475,536087,5497,platt|f4,1.0,False,23
assist2012,sakt,4,isotonic,0.025632309308004777,0.001438317561989405,0.0013729054773294672,6.541208465993785e-05,1.0476450023254154,-6.826163616096318e-05,0.00016413981128517058,0.5947405259474052,423475,423475,536087,5497,isotonic|f4,1.0,False,23
assist2012,sakt,4,temperature,0.025632309308004777,0.005553319036547987,0.0055532770898595015,4.1946688485519634e-08,1.0000075535017985,2.5550386959513964e-08,1.714742345250474e-07,0.020397960203979604,423475,423475,536087,5497,temperature|f4,0.20397960203979604,False,23
assist2012,akt,0,platt,0.014994977494324442,0.0015217708802994037,0.001521877509248502,-1.0662894909824888e-07,0.999929935918988,-8.591245942319529e-07,5.541090054665947e-07,0.8117188281171883,439766,439766,536087,5497,platt|f0,1.0,False,23
assist2012,akt,0,isotonic,0.014994977494324442,0.001850912333464551,0.001847153612434447,3.7587210301040855e-06,1.0020348719266234,-3.578670893884421e-05,1.9410140450782798e-05,0.9641035896410359,439766,439766,536087,5497,isotonic|f0,1.0,False,23
assist2012,akt,0,temperature,0.014994977494324442,0.004804636824770198,0.004804895151115772,-2.5832634557420436e-07,0.9999462368402536,-2.621887266483335e-07,-9.914403950525576e-08,0.008599140085991401,439766,439766,536087,5497,temperature|f0,0.10318968103189682,False,23
assist2012,akt,1,platt,0.014901956212330947,0.002010900201000284,0.002010390491820786,5.09709179498212e-07,1.0002535374006054,-2.8885092959031836e-07,8.022666167837852e-07,0.40995900409959,432602,432602,536087,5497,platt|f1,1.0,False,23
assist2012,akt,1,isotonic,0.014901956212330947,0.0027967693189421042,0.0027338404316571913,6.292888728491293e-05,1.0230184931630288,-6.867598341221962e-05,0.0001796635141167438,0.47855214478552144,432602,432602,536087,5497,isotonic|f1,1.0,False,23
assist2012,akt,1,temperature,0.014901956212330947,0.0041952084797871525,0.004195209874156271,-1.3943691184320484e-09,0.9999996676282807,-1.7353652345920236e-07,3.722404464510769e-07,0.6791320867913209,432602,432602,536087,5497,temperature|f1,1.0,False,23
assist2012,akt,2,platt,0.014592956740231451,0.002406278493774691,0.002406040254656773,2.3823911791780172e-07,1.0000990170956021,-3.628276249967874e-07,8.278478519690904e-07,0.1685831416858314,424912,424912,536087,5497,platt|f2,1.0,False,23
assist2012,akt,2,isotonic,0.014592956740231451,0.0021173214578805717,0.002122681980783147,-5.360522902575233e-06,0.9974746462488943,-0.00014131432194011595,0.00012952347377598357,0.8929107089291071,424912,424912,536087,5497,isotonic|f2,1.0,False,23
assist2012,akt,2,temperature,0.014592956740231451,0.0026188794875152354,0.002619030509063254,-1.5102154801846165e-07,0.9999423368504124,-5.058327090671664e-07,5.820921679066748e-07,0.8065193480651934,424912,424912,536087,5497,temperature|f2,1.0,False,23
assist2012,akt,3,platt,0.014001369367284787,0.00202169646563708,0.0020207078387291673,9.886269079126785e-07,1.0004892478214635,-1.9096602084001648e-05,1.4102436686026107e-05,0.34696530346965304,419158,419158,536087,5497,platt|f3,1.0,False,23
assist2012,akt,3,isotonic,0.014001369367284787,0.0022042571915994254,0.002215162813011216,-1.0905621411790804e-05,0.9950768307648835,-4.1885098120265334e-05,2.3575239130704096e-05,0.8257174282571743,419158,419158,536087,5497,isotonic|f3,1.0,False,23
assist2012,akt,3,temperature,0.014001369367284787,0.0021866259351072705,0.0021856281064016633,9.978287056071518e-07,1.0004565409379045,-3.1821439485281256e-07,1.0673750047749493e-06,0.2683731626837316,419158,419158,536087,5497,temperature|f3,1.0,False,23
assist2012,akt,4,platt,0.012414885083951504,0.0005826825317058687,0.0005830923339792169,-4.0980227334816693e-07,0.9992971914575663,-8.848704615257465e-07,7.766227300645895e-07,0.8115188481151885,423475,423475,536087,5497,platt|f4,1.0,False,23
assist2012,akt,4,isotonic,0.012414885083951504,0.0018871485533956784,0.0018426502845407154,4.449826885496305e-05,1.0241490581410322,-0.00010162386080140292,0.00014812224125321837,0.9567043295670433,423475,423475,536087,5497,isotonic|f4,1.0,False,23
assist2012,akt,4,temperature,0.012414885083951504,0.004292930869538626,0.004293165360929831,-2.3449139120463453e-07,0.9999453803029954,-3.8821620119704363e-07,1.1590798441253775e-07,0.195980401959804,423475,423475,536087,5497,temperature|f4,1.0,False,23
assist2012,simplekt,0,platt,0.01743641162721648,0.002962219938024578,0.0029623073003907847,-8.736236620666277e-08,0.9999705086753845,-9.256859062776665e-08,-3.1417380194371394e-09,0.039996000399960006,439766,439766,536087,5497,platt|f0,0.47995200479952005,False,23
assist2012,simplekt,0,isotonic,0.01743641162721648,0.0017547487787179157,0.001782743790492161,-2.7995011774245267e-05,0.9842966712751715,-7.18021736455318e-05,2.749910229356578e-05,0.33636636336366366,439766,439766,536087,5497,isotonic|f0,1.0,False,23
assist2012,simplekt,0,temperature,0.01743641162721648,0.01716946957749,0.01716950424317908,-3.466568907969925e-08,0.9999979809732076,-6.085822782360765e-08,-3.380974150342733e-08,0.00039996000399960006,439766,439766,536087,5497,temperature|f0,0.005599440055994401,True,23
assist2012,simplekt,1,platt,0.019074716417297872,0.0015951639113000317,0.0015951305336626938,3.337763733782771e-08,1.0000209247059306,-5.541251097120276e-08,6.595938845133662e-08,0.8173182681731826,432602,432602,536087,5497,platt|f1,1.0,False,23
assist2012,simplekt,1,isotonic,0.019074716417297872,0.0015094050689141549,0.0014993504645697084,1.0054604344446457e-05,1.0067059734078463,-5.3620679703771184e-05,6.551990777682789e-05,0.5955404459554045,432602,432602,536087,5497,isotonic|f1,1.0,False,23
assist2012,simplekt,1,temperature,0.019074716417297872,0.018954696678492006,0.01895473480904086,-3.813054885379308e-08,0.9999979883364638,-3.9260142834472714e-08,-3.700489525602924e-08,0.0005999400059994001,432602,432602,536087,5497,temperature|f1,0.007199280071992801,True,23
assist2012,simplekt,2,platt,0.00825488418857309,0.0053287875972180794,0.005328788126794586,-5.295765067789282e-10,0.9999999006197104,-1.6941684992974152e-08,4.710666517459064e-08,0.8565143485651435,424912,424912,536087,5497,platt|f2,1.0,False,23
assist2012,simplekt,2,isotonic,0.00825488418857309,0.001980295672471708,0.0019473050027715994,3.299066970010862e-05,1.0169417064369233,-6.271140611643767e-05,0.00013034447059052655,0.47215278472152783,424912,424912,536087,5497,isotonic|f2,1.0,False,23
assist2012,simplekt,2,temperature,0.00825488418857309,0.005922472539197056,0.005922478362593447,-5.823396390970681e-09,0.9999990167298157,-1.7692001890649672e-08,5.3432714461386715e-08,0.9927007299270073,424912,424912,536087,5497,temperature|f2,1.0,False,23
assist2012,simplekt,3,platt,0.015157823450299536,0.0031559164129343863,0.003155915175022478,1.2379119083971712e-09,1.0000003922513248,-2.384214707448675e-08,2.1131292987099612e-08,0.7401259874012599,419158,419158,536087,5497,platt|f3,1.0,False,23
assist2012,simplekt,3,isotonic,0.015157823450299536,0.0025994213678106628,0.002641907546108689,-4.248617829802608e-05,0.983918370512017,-0.0001342963406631566,4.2822295978771715e-05,0.34996500349965004,419158,419158,536087,5497,isotonic|f3,1.0,False,23
assist2012,simplekt,3,temperature,0.015157823450299536,0.014940174535769141,0.014940158211925368,1.6323843773230484e-08,1.0000010926151879,-1.0803584913699274e-08,1.7262122662927218e-08,0.32796720327967205,419158,419158,536087,5497,temperature|f3,1.0,False,23
assist2012,simplekt,4,platt,0.01586541214392443,0.005434109748659074,0.005434112621425569,-2.8727664943065112e-09,0.9999994713457938,-3.921079429073174e-09,2.372439913533169e-09,0.24477552244775522,423475,423475,536087,5497,platt|f4,1.0,False,23
assist2012,simplekt,4,isotonic,0.01586541214392443,0.0013866857748019595,0.001476671828047621,-8.998605324566158e-05,0.9390615764880972,-0.00024690139003296014,0.00013270817250867937,0.9531046895310469,423475,423475,536087,5497,isotonic|f4,1.0,False,23
assist2012,simplekt,4,temperature,0.01586541214392443,0.011029716589687872,0.011029707376120447,9.213567424629088e-09,1.0000008353410577,-2.5421155352587863e-08,1.3419639223553187e-08,0.6321367863213678,423475,423475,536087,5497,temperature|f4,1.0,False,23
assist2017,dkt,0,platt,0.013515952904644959,0.004968028125780108,0.004968037676631675,-9.55085156708474e-09,0.9999980775404317,-1.1830621632665916e-07,1.999761672660848e-07,0.8663133686631337,153067,153067,177767,341,platt|f0,1.0,False,23
assist2017,dkt,0,isotonic,0.013515952904644959,0.005628042910970308,0.005629051044179325,-1.0081332090169925e-06,0.9998209052998268,-7.166313839487939e-05,7.095957242504295e-05,0.8925107489251075,153067,153067,177767,341,isotonic|f0,1.0,False,23
assist2017,dkt,0,temperature,0.013515952904644959,0.014520557893162086,0.014520677505085391,-1.196119233052434e-07,0.999991762648591,-1.5301913669526872e-07,-1.7303601601223525e-08,0.048595140485951406,153067,153067,177767,341,temperature|f0,0.4373562643735627,False,23
assist2017,dkt,1,platt,0.022204078934785508,0.004814491880813023,0.004814435452441862,5.642837116060645e-08,1.0000117206621042,-4.069647441011167e-08,6.70536245620315e-08,0.2643735626437356,141938,141938,177767,341,platt|f1,1.0,False,23
assist2017,dkt,1,isotonic,0.022204078934785508,0.004955120236703584,0.004971664966661542,-1.6544729957958075e-05,0.9966721953170815,-0.0001265626291941437,6.763000259026702e-05,0.7375262473752625,141938,141938,177767,341,isotonic|f1,1.0,False,23
assist2017,dkt,1,temperature,0.022204078934785508,0.024969896773578484,0.024969902432035423,-5.658456939117151e-09,0.9999997733889047,-7.21820367201656e-09,-1.1331862897687173e-09,0.00019998000199980003,141938,141938,177767,341,temperature|f1,0.004599540045995401,True,23
assist2017,dkt,2,platt,0.011071386702818787,0.005984593644495884,0.005984498149787362,9.549470852184688e-08,1.0000159570119551,-2.2229113771053688e-09,1.052851227253699e-07,0.05979402059794021,145879,145879,177767,341,platt|f2,0.6577342265773423,False,23
assist2017,dkt,2,isotonic,0.011071386702818787,0.0050295951862213304,0.005026558496131272,3.0366900900585456e-06,1.0006041290661187,-0.00018908247516401504,0.0005991020975891827,0.5031496850314968,145879,145879,177767,341,isotonic|f2,1.0,False,23
assist2017,dkt,2,temperature,0.011071386702818787,0.011333884554977781,0.011333827814266909,5.6740710872860145e-08,1.0000050063148835,1.4414801613243587e-08,6.755446157430226e-08,0.0207979202079792,145879,145879,177767,341,temperature|f2,0.207979202079792,False,23
assist2017,dkt,3,platt,0.015396673173311216,0.0048073689471831264,0.0048073646275697286,4.319613397876787e-09,1.000000898540829,-4.516415773076106e-09,7.821650812732566e-09,0.42115788421157885,168980,168980,177767,341,platt|f3,1.0,False,23
assist2017,dkt,3,isotonic,0.015396673173311216,0.0034194079849590177,0.0034324974075649085,-1.3089422605890803e-05,0.9961866183563481,-0.00043958279405620164,0.00032028757731232044,0.5841415858414158,168980,168980,177767,341,isotonic|f3,1.0,False,23
assist2017,dkt,3,temperature,0.015396673173311216,0.015499575449327984,0.015499574495293865,9.540341190661383e-10,1.0000000615522782,1.887277533037246e-10,1.0222511347829367e-09,0.0021997800219978004,168980,168980,177767,341,temperature|f3,0.021997800219978006,True,23
assist2017,dkt,4,platt,0.023157775065113156,0.004554186722302205,0.00455413412476863,5.259753357508834e-08,1.000011549403714,3.2287080670612337e-09,8.277348825056624e-08,0.040995900409959006,149617,149617,177767,341,platt|f4,0.45095490450954906,False,23
assist2017,dkt,4,isotonic,0.023157775065113156,0.00566737735599935,0.005666529836813027,8.475191863232742e-07,1.000149565820834,-0.00012357616818102062,0.00010157059533401001,0.8595140485951405,149617,149617,177767,341,isotonic|f4,1.0,False,23
assist2017,dkt,4,temperature,0.023157775065113156,0.025487557025031835,0.025487519324953828,3.7700078007324445e-08,1.0000014791583884,3.4534649441010644e-08,4.747598521060228e-08,0.00019998000199980003,149617,149617,177767,341,temperature|f4,0.004599540045995401,True,23
assist2017,sakt,0,platt,0.010698039568648874,0.005229182735227499,0.005229208261202431,-2.552597493186287e-08,0.9999951185774869,-1.6482162250549322e-07,3.4882331998039206e-08,0.5267473252674733,153067,153067,177767,341,platt|f0,1.0,False,23
assist2017,sakt,0,isotonic,0.010698039568648874,0.0037366956224220227,0.0037562350960000167,-1.9539473577993936e-05,0.9947981228334719,-9.650745555531083e-05,4.49451582172939e-05,0.45035496450354967,153067,153067,177767,341,isotonic|f0,1.0,False,23
assist2017,sakt,0,temperature,0.010698039568648874,0.009846057207560086,0.009846054018599063,3.1889610223323483e-09,1.0000003238821376,-1.388244317144377e-07,2.3462350437920124e-08,0.9643035696430357,153067,153067,177767,341,temperature|f0,1.0,False,23
assist2017,sakt,1,platt,0.011083586379924355,0.005045100098752106,0.005045166497623029,-6.639887092322466e-08,0.9999868391120581,-1.317926896931198e-07,1.1016266148820392e-07,0.531946805319468,141938,141938,177767,341,platt|f1,1.0,False,23
assist2017,sakt,1,isotonic,0.011083586379924355,0.0031555508149835845,0.003147690235627464,7.860579356120528e-06,1.0024972531499923,-5.5119872309082e-05,8.548545162664296e-05,0.8831116888311169,141938,141938,177767,341,isotonic|f1,1.0,False,23
assist2017,sakt,1,temperature,0.011083586379924355,0.009482283207119812,0.009482296909038124,-1.3701918311764816e-08,0.9999985550000762,-4.4548308116509026e-08,1.9341773800141994e-07,0.2723727627237276,141938,141938,177767,341,temperature|f1,1.0,False,23
assist2017,sakt,2,platt,0.01260878678269879,0.004780794312017093,0.004780763745384363,3.056663273014182e-08,1.000006393671463,-5.3898519745531474e-08,8.063429735136357e-08,0.8197180281971803,145879,145879,177767,341,platt|f2,1.0,False,23
assist2017,sakt,2,isotonic,0.01260878678269879,0.00383036176408814,0.0038339590599225292,-3.5972958343892525e-06,0.9990617281566742,-7.348321583632651e-05,5.449805161151509e-05,0.7523247675232477,145879,145879,177767,341,isotonic|f2,1.0,False,23
assist2017,sakt,2,temperature,0.01260878678269879,0.008311137801343897,0.008311135426357382,2.374986514744326e-09,1.0000002857595736,-5.872262084636627e-08,8.018966082910099e-09,0.9579042095790421,145879,145879,177767,341,temperature|f2,1.0,False,23
assist2017,sakt,3,platt,0.008527695241524132,0.006253212679005026,0.006253238149425182,-2.547042015580564e-08,0.9999959268430936,-4.604065234037856e-08,1.4548902611617901e-07,0.6523347665233477,168980,168980,177767,341,platt|f3,1.0,False,23
assist2017,sakt,3,isotonic,0.008527695241524132,0.0036486499847320137,0.00409758894048689,-0.00044893895575487614,0.8904382644830324,-0.0009167352223173854,0.00030172711321851985,0.6637336266373363,168980,168980,177767,341,isotonic|f3,1.0,False,23
assist2017,sakt,3,temperature,0.008527695241524132,0.007392721034424818,0.00739271554131741,5.493107407307518e-09,1.0000007430432534,-2.593516321368859e-08,4.8343844511085356e-08,0.49195080491950804,168980,168980,177767,341,temperature|f3,1.0,False,23
assist2017,sakt,4,platt,0.010413364122700018,0.004326798527367594,0.0043268601453398435,-6.161797224974591e-08,0.999985759194848,-7.379439492939504e-08,2.3607147330831235e-08,0.3321667833216678,149617,149617,177767,341,platt|f4,1.0,False,23
assist2017,sakt,4,isotonic,0.010413364122700018,0.005555741600960271,0.005568873451690964,-1.3131850730693784e-05,0.9976419197087867,-6.57264912021505e-05,7.500652900610069e-05,0.7345265473452655,149617,149617,177767,341,isotonic|f4,1.0,False,23
assist2017,sakt,4,temperature,0.010413364122700018,0.004437628368761899,0.004437670508641116,-4.2139879216293585e-08,0.9999905040540675,-4.9810019391873483e-08,3.972242095418455e-08,0.3925607439256074,149617,149617,177767,341,temperature|f4,1.0,False,23
assist2017,simplekt,0,platt,0.0281311852031029,0.003975361413954002,0.003975399396970698,-3.798301669542814e-08,0.999990445484113,-1.0913515456744543e-07,7.817507558357996e-08,0.5969403059694031,153067,153067,177767,341,platt|f0,1.0,False,23
assist2017,simplekt,0,isotonic,0.0281311852031029,0.003530918183259679,0.003402405035960566,0.00012851314729911325,1.037771266483807,-0.00015464872944607948,0.00039242604028814996,0.5747425257474252,153067,153067,177767,341,isotonic|f0,1.0,False,23
assist2017,simplekt,0,temperature,0.0281311852031029,0.024124356675105103,0.0241244110807826,-5.440567749787073e-08,0.9999977447873312,-5.829066617377143e-08,-3.323304485257708e-08,0.0027997200279972004,153067,153067,177767,341,temperature|f0,0.036396360363963605,True,23
assist2017,simplekt,1,platt,0.020954364983377053,0.007951102301816785,0.00795108590254166,1.6399275125367208e-08,1.0000020625201798,-4.531102534527202e-08,1.0340656036954536e-07,0.35096490350964904,141938,141938,177767,341,platt|f1,1.0,False,23
assist2017,simplekt,1,isotonic,0.020954364983377053,0.003932356169515245,0.003908353268306056,2.400290120918927e-05,1.0061414359351382,-7.524132985239862e-05,8.253107595211333e-05,0.8615138486151385,141938,141938,177767,341,isotonic|f1,1.0,False,23
assist2017,simplekt,1,temperature,0.020954364983377053,0.009207567685435623,0.009207583717475588,-1.6032039964683498e-08,0.999998258822243,-9.765140162130287e-08,4.895962833315232e-08,0.5515448455154485,141938,141938,177767,341,temperature|f1,1.0,False,23
assist2017,simplekt,2,platt,0.0196387653501493,0.00812257778436102,0.008122605769755526,-2.7985394506976902e-08,0.9999965546284899,-1.7968322127365296e-07,8.566894802695692e-08,0.5063493650634937,145879,145879,177767,341,platt|f2,1.0,False,23
assist2017,simplekt,2,isotonic,0.0196387653501493,0.006672805109912628,0.0066844901615070295,-1.1685051594401488e-05,0.9982519158062809,-9.568517133240206e-05,8.589475654704329e-05,0.7199280071992801,145879,145879,177767,341,isotonic|f2,1.0,False,23
assist2017,simplekt,2,temperature,0.0196387653501493,0.007058554698300808,0.007058632985544956,-7.828724414831595e-08,0.9999889090076919,-2.330089092743206e-07,1.5079845462765208e-07,0.8671132886711329,145879,145879,177767,341,temperature|f2,1.0,False,23
assist2017,simplekt,3,platt,0.016697776865222523,0.006212134383981247,0.006212116715655572,1.7668325674909113e-08,1.0000028441715576,-1.0167017404998612e-07,4.9667004509167974e-08,0.7237276272372762,168980,168980,177767,341,platt|f3,1.0,False,23
