dataset,granularity,family,model,fold,method,axis,q_low,q_high,ece_low,ece_high,ece_overall,ratio_low_over_high,ratio_low_over_overall,delta_ece,ci_low,ci_high,p,equalized_ce,n_students_low,n_students_high,n_eval_rows,selected_on_outcome,family_key,p_holm,reject_holm,family_size
ednet,concept,deep,sakt,4,isotonic,history,0,3,0.035701261847573336,0.0031287312441329253,0.002330708586281158,11.410779342112312,15.317771624352964,0.03257253060344041,0.01630641037087141,0.06723734365629354,0.00039996000399960006,0.04613470220361813,31,218,292426,False,concept|history|isotonic|f4,0.007199280071992801,True,28
ednet,concept,deep,sakt,4,temperature,history,0,3,0.03493132850172233,0.011788855291770881,0.01128356815147996,2.9630806076740863,3.0957697097917305,0.02314247320995145,0.013612617574502519,0.05967760827335124,0.00019998000199980003,0.031137472494607778,31,218,292426,False,concept|history|temperature|f4,0.005599440055994401,True,28
ednet,concept,deep,sakt,4,none,rt,0,3,0.014766266341307252,0.018993617322051404,0.013667643294641383,0.7774330761188792,1.080381308099883,-0.004227350980744152,-0.011895910476637697,0.0024685611144328688,0.22877712228777122,0.005325974027410021,143,130,292426,False,concept|rt|none|f4,1.0,False,20
ednet,concept,deep,sakt,4,platt,rt,0,3,0.010905453898104827,0.011789435531741941,0.0056139820137350435,0.9250191723550227,1.942552340107928,-0.000883981633637114,-0.008976223828654518,0.006799827726211164,0.8715128487151285,0.006175453518006898,143,130,292426,False,concept|rt|platt|f4,1.0,False,20
ednet,concept,deep,sakt,4,isotonic,rt,0,3,0.011830669431423116,0.0070306875240441075,0.002330708586281158,1.6827187086559667,5.075996845362786,0.004799981907379009,-0.005617619034694047,0.011994074931900675,0.41115888411158885,0.009499960845141958,143,130,292426,False,concept|rt|isotonic|f4,1.0,False,20
ednet,concept,deep,sakt,4,temperature,rt,0,3,0.018164989936468808,0.013638206255940572,0.01128356815147996,1.3319192858339743,1.6098622078235312,0.004526783680528236,-0.0042769629574415215,0.01033620670332186,0.32996700329967005,0.006881421784988849,143,130,292426,False,concept|rt|temperature|f4,1.0,False,20
ednet,concept,deep,akt,4,none,ability_prefix5,0,3,0.01837703370190782,0.012375054674274006,0.005677666515123683,1.4850062634560381,3.236722983457491,0.006001979027633815,-0.006842419856548286,0.014621233448885744,0.36696330366963303,0.012699367186784138,104,188,296356,False,concept|ability_prefix5|none|f4,1.0,False,28
ednet,concept,deep,akt,4,platt,ability_prefix5,0,3,0.023284173102922162,0.008267357853284203,0.002719707628470385,2.816398360411185,8.561278006201578,0.015016815249637959,-0.0008754708728265854,0.022349097683297247,0.0673932606739326,0.020564465474451777,104,188,296356,False,concept|ability_prefix5|platt|f4,1.0,False,28
ednet,concept,deep,akt,4,isotonic,ability_prefix5,0,3,0.0234643255764517,0.008383678897580585,0.002044770348745622,2.798810148039327,11.475286498968478,0.015080646678871115,-0.0011479599345955217,0.02290515287483322,0.0735926407359264,0.02141955522770608,104,188,296356,False,concept|ability_prefix5|isotonic|f4,1.0,False,28
ednet,concept,deep,akt,4,temperature,ability_prefix5,0,3,0.019530635131677708,0.010870342923999,0.004323380902055195,1.796689880735864,4.517444928896613,0.008660292207678708,-0.004831823817362003,0.016578333281124645,0.22237776222377761,0.015207254229622512,104,188,296356,False,concept|ability_prefix5|temperature|f4,1.0,False,28
ednet,concept,deep,akt,4,none,ability_prefix10,0,3,0.004929830184099452,0.009621989033312102,0.006189238583429889,0.512350426406846,0.7965164240554271,-0.00469215884921265,-0.0095786649616145,0.001633990774235093,0.19158084191580843,0.003432750449882213,132,207,292426,False,concept|ability_prefix10|none|f4,1.0,False,28
ednet,concept,deep,akt,4,platt,ability_prefix10,0,3,0.005306364287372999,0.005358019052009776,0.002977941089723669,0.9903593540569062,1.7818902817400561,-5.165476463677744e-05,-0.005482058020766348,0.004869137403210152,0.80991900809919,0.002380077962286107,132,207,292426,False,concept|ability_prefix10|platt|f4,1.0,False,28
ednet,concept,deep,akt,4,isotonic,ability_prefix10,0,3,0.004501821173274225,0.005574359723397615,0.0023544005944584976,0.8075943061906186,1.9120880209893192,-0.00107253855012339,-0.006136006668056134,0.004818749534032218,0.7035296470352965,0.0032199591289391177,132,207,292426,False,concept|ability_prefix10|isotonic|f4,1.0,False,28
ednet,concept,deep,akt,4,temperature,ability_prefix10,0,3,0.005050276795512771,0.008203958959812003,0.004820548898803224,0.6155902071490251,1.0476559623254897,-0.003153682164299232,-0.007685945018126149,0.0024677176044945338,0.37096290370962903,0.0033834100610087795,132,207,292426,False,concept|ability_prefix10|temperature|f4,1.0,False,28
ednet,concept,deep,akt,4,none,ability_all_rows,0,3,0.04378551680485507,0.021838740931116617,0.006189238583429889,2.0049469400714353,7.074459356289745,0.02194677587373845,0.013923023559455874,0.031008753395928776,0.00019998000199980003,0.03759627822142518,139,142,292426,True,concept|ability_all_rows|none|f4,0.005599440055994401,True,28
ednet,concept,deep,akt,4,platt,ability_all_rows,0,3,0.047768687312652505,0.01830698858510091,0.002977941089723669,2.609314311340584,16.040843614231832,0.029461698727551597,0.022202608472622853,0.03868856784840616,0.00019998000199980003,0.044790746222928834,139,142,292426,True,concept|ability_all_rows|platt|f4,0.005599440055994401,True,28
ednet,concept,deep,akt,4,isotonic,ability_all_rows,0,3,0.047691926554483455,0.01829666513688383,0.0023544005944584976,2.6065912119877184,20.25650463507991,0.029395261417599624,0.022235885139499093,0.03844358805458252,0.00019998000199980003,0.04533752596002496,139,142,292426,True,concept|ability_all_rows|isotonic|f4,0.005599440055994401,True,28
ednet,concept,deep,akt,4,temperature,ability_all_rows,0,3,0.04275326968645148,0.020223449277247996,0.004820548898803224,2.1140443996638214,8.868962971637037,0.022529820409203486,0.014758355389941767,0.03159740086433426,0.00019998000199980003,0.037932720787648255,139,142,292426,True,concept|ability_all_rows|temperature|f4,0.005599440055994401,True,28
ednet,concept,deep,akt,4,none,ability_prefix20,0,3,0.006488804296925929,0.010801100145209125,0.006516394319227334,0.6007540166919076,0.9957660600402899,-0.004312295848283196,-0.010038799464421875,0.005611964986803962,0.43955604439556045,0.004653068302743566,102,133,287011,False,concept|ability_prefix20|none|f4,1.0,False,28
ednet,concept,deep,akt,4,platt,ability_prefix20,0,3,0.009752141563491117,0.006729656324724407,0.003118777528203744,1.4491292114966194,3.1269115784311334,0.0030224852387667105,-0.0049536949150386315,0.012952916407094776,0.6381361863813618,0.006633364035287373,102,133,287011,False,concept|ability_prefix20|platt|f4,1.0,False,28
ednet,concept,deep,akt,4,isotonic,ability_prefix20,0,3,0.009810136886708738,0.006540829604990459,0.0025843598671199375,1.4998306757943816,3.7959639489531893,0.003269307281718279,-0.005446169418112146,0.01318517317559091,0.690930906909309,0.0072257770195888,102,133,287011,False,concept|ability_prefix20|isotonic|f4,1.0,False,28
ednet,concept,deep,akt,4,temperature,ability_prefix20,0,3,0.007897382341002032,0.009316065023531736,0.005131507511298525,0.8477165327908072,1.5389984957858134,-0.0014186826825297039,-0.007758457509037517,0.007599606630797392,0.7489251074892511,0.004539124341252646,102,133,287011,False,concept|ability_prefix20|temperature|f4,1.0,False,28
ednet,concept,deep,akt,4,none,history,0,3,0.04111651843088683,0.0067379224305457765,0.006189238583429889,6.102254642245319,6.643227252697261,0.03437859600034106,0.017235931512552514,0.0674209622437971,0.00019998000199980003,0.034927279847456943,31,218,292426,False,concept|history|none|f4,0.005599440055994401,True,28
ednet,concept,deep,akt,4,platt,history,0,3,0.030256181062576756,0.00353923728851467,0.002977941089723669,8.548785683503727,10.160100603395183,0.026716943774062085,0.015524690314572147,0.05826394679302676,0.00019998000199980003,0.043744974505453775,31,218,292426,False,concept|history|platt|f4,0.005599440055994401,True,28
ednet,concept,deep,akt,4,isotonic,history,0,3,0.026460298348483475,0.0027327548533924123,0.0023544005944584976,9.682646182344511,11.23865599200175,0.023727543495091062,0.013524782778714732,0.05689612522249443,0.00019998000199980003,0.04619441796074697,31,218,292426,False,concept|history|isotonic|f4,0.005599440055994401,True,28
ednet,concept,deep,akt,4,temperature,history,0,3,0.040993062915040034,0.005310270072506084,0.004820548898803224,7.719581557119206,8.503816427464765,0.03568279284253395,0.018072796484757164,0.06841160961605638,0.00019998000199980003,0.037342963907029514,31,218,292426,False,concept|history|temperature|f4,0.005599440055994401,True,28
ednet,concept,deep,akt,4,none,rt,0,3,0.01422171461439887,0.007474591091559975,0.006189238583429889,1.9026745998797836,2.2978132806956078,0.006747123522838895,-0.0012210391174150405,0.012433304257864465,0.09399060093990601,0.008032476030968981,143,130,292426,False,concept|rt|none|f4,1.0,False,20
ednet,concept,deep,akt,4,platt,rt,0,3,0.010187270815329334,0.007665873375276227,0.002977941089723669,1.3289119604016746,3.4209107931932383,0.0025213974400531067,-0.005172716958836194,0.009002433285238861,0.5341465853414659,0.0072093297256056645,143,130,292426,False,concept|rt|platt|f4,1.0,False,20
ednet,concept,deep,akt,4,isotonic,rt,0,3,0.010394054933312736,0.0071552683083255285,0.0023544005944584976,1.4526436305985493,4.414735095538542,0.0032387866249872074,-0.004926343319324809,0.00955582164239737,0.4677532246775322,0.008039654338854238,143,130,292426,False,concept|rt|isotonic|f4,1.0,False,20
ednet,concept,deep,akt,4,temperature,rt,0,3,0.012926639892841318,0.008565794856864864,0.004820548898803224,1.5090998685873913,2.681570120790717,0.004360845035976455,-0.003387356322119125,0.010342096580523924,0.276972302769723,0.008106090994038095,143,130,292426,False,concept|rt|temperature|f4,1.0,False,20
ednet,concept,deep,simplekt,4,none,ability_prefix5,0,3,0.021578207629404673,0.028241542024444406,0.02160065554862088,0.7640591158488337,0.9989607760206314,-0.0066633343950397335,-0.01859939180452886,0.0026013190653484067,0.1715828417158284,0.006640886475823525,104,188,296356,False,concept|ability_prefix5|none|f4,1.0,False,28
ednet,concept,deep,simplekt,4,platt,ability_prefix5,0,3,0.03519077698541825,0.009424046583585406,0.003377978709137367,3.7341471811814637,10.417702423709148,0.02576673040183284,0.008060180122976945,0.03413866563768149,0.0029997000299970002,0.031812798276280876,104,188,296356,False,concept|ability_prefix5|platt|f4,0.077992200779922,False,28
ednet,concept,deep,simplekt,4,isotonic,ability_prefix5,0,3,0.035871914473032084,0.008407491916549105,0.0023161387206656983,4.266660596178828,15.487809151052005,0.02746442255648298,0.008875397970848858,0.036257109005823886,0.0027997200279972004,0.03355577575236639,104,188,296356,False,concept|ability_prefix5|isotonic|f4,0.06999300069993,False,28
ednet,concept,deep,simplekt,4,temperature,ability_prefix5,0,3,0.01487991568896664,0.030815050268952617,0.0223187985412562,0.4828781896863801,0.6666987768835845,-0.01593513457998598,-0.02482419696198203,-0.005018139803837891,0.0023997600239976003,0.008496251727696417,104,188,296356,False,concept|ability_prefix5|temperature|f4,0.055194480551944806,False,28
ednet,concept,deep,simplekt,4,none,ability_prefix10,0,3,0.01631501656211895,0.02402720858691815,0.02167924474268119,0.6790225549130922,0.7525638810654057,-0.0077121920247992005,-0.015681181871211404,0.00016181126519753083,0.055594440555944404,0.005364228180562241,132,207,292426,False,concept|ability_prefix10|none|f4,0.833916608339166,False,28
ednet,concept,deep,simplekt,4,platt,ability_prefix10,0,3,0.009531578820570444,0.005134599730204266,0.0033151449958343073,1.8563431078183101,2.8751619710593306,0.004396979090366178,-0.003581173913526897,0.015366145324445734,0.32756724327567244,0.0062164338247361365,132,207,292426,False,concept|ability_prefix10|platt|f4,1.0,False,28
ednet,concept,deep,simplekt,4,isotonic,ability_prefix10,0,3,0.009751729016843244,0.003252169486108672,0.002248053952817063,2.998530383639848,4.33785363764212,0.006499559530734573,-0.002899343981372515,0.01644967186359079,0.22917708229177083,0.0075036750640261815,132,207,292426,False,concept|ability_prefix10|isotonic|f4,1.0,False,28
ednet,concept,deep,simplekt,4,temperature,ability_prefix10,0,3,0.015751630416408938,0.026302432155876857,0.022456939741167664,0.5988659270389749,0.70141482312184,-0.01055080173946792,-0.0202910945621205,-0.0009838180575488468,0.030796920307969204,0.006705309324758726,132,207,292426,False,concept|ability_prefix10|temperature|f4,0.45595440455954406,False,28
ednet,concept,deep,simplekt,4,none,ability_all_rows,0,3,0.02277589004756832,0.033686432682784824,0.02167924474268119,0.6761146323222214,1.0505850327307806,-0.010910542635216503,-0.017353262938188778,-0.0002645056441363475,0.043795620437956206,0.012007187940103633,139,142,292426,True,concept|ability_all_rows|none|f4,0.30656934306569344,False,28
ednet,concept,deep,simplekt,4,platt,ability_all_rows,0,3,0.056301352869382246,0.018368450588224693,0.0033151449958343073,3.065111703296024,16.983074025458468,0.03793290228115755,0.0289363682335001,0.0471314333620805,0.00019998000199980003,0.052986207873547936,139,142,292426,True,concept|ability_all_rows|platt|f4,0.005599440055994401,True,28
ednet,concept,deep,simplekt,4,isotonic,ability_all_rows,0,3,0.05273213756500538,0.01834355321984589,0.002248053952817063,2.874695918125311,23.456793596490918,0.03438858434515949,0.02537518680950936,0.04385963572341986,0.00019998000199980003,0.05048408361218832,139,142,292426,True,concept|ability_all_rows|isotonic|f4,0.005599440055994401,True,28
ednet,concept,deep,simplekt,4,temperature,ability_all_rows,0,3,0.02384908619255964,0.037414305959668055,0.022456939741167664,0.6374322757254545,1.0619918148882912,-0.013565219767108415,-0.021649952771204937,-0.0030193791206651935,0.008999100089991,0.014957366218500391,139,142,292426,True,concept|ability_all_rows|temperature|f4,0.071992800719928,False,28
ednet,concept,deep,simplekt,4,none,ability_prefix20,0,3,0.018287647953555742,0.026714307723421617,0.021774255624894368,0.6845637979052757,0.8398747708577275,-0.008426659769865875,-0.016883827528316426,-0.00018603538413145768,0.0435956404359564,0.004940052098527249,102,133,287011,False,concept|ability_prefix20|none|f4,0.6975302469753024,False,28
ednet,concept,deep,simplekt,4,platt,ability_prefix20,0,3,0.016776358567206842,0.007054185057164698,0.0033001279890463742,2.3782135613479065,5.083547857201333,0.009722173510042145,-0.0034463706133999092,0.02558620437694333,0.2191780821917808,0.013476230578160468,102,133,287011,False,concept|ability_prefix20|platt|f4,1.0,False,28
ednet,concept,deep,simplekt,4,isotonic,ability_prefix20,0,3,0.01711069185986473,0.00514327687806988,0.0022079243459679535,3.326807454761383,7.749673076938424,0.01196741498179485,-0.003060230520189795,0.027200310182536602,0.16478352164783522,0.014902767513896775,102,133,287011,False,concept|ability_prefix20|isotonic|f4,1.0,False,28
ednet,concept,deep,simplekt,4,temperature,ability_prefix20,0,3,0.014752645542959983,0.02914473491322775,0.022645629372707407,0.5061856142072607,0.65145663651724,-0.014392089370267766,-0.02321608662861674,-0.0021857960175895395,0.018598140185981403,0.007892983829747425,102,133,287011,False,concept|ability_prefix20|temperature|f4,0.29757024297570245,False,28
ednet,concept,deep,simplekt,4,none,history,0,3,0.022216544269136978,0.021885811195647607,0.02167924474268119,1.0151117575918385,1.0247840518815665,0.00033073307348937056,-0.0016610897519259411,0.036953759063724737,0.07739226077392261,0.006954395750361504,31,218,292426,False,concept|history|none|f4,1.0,False,28
ednet,concept,deep,simplekt,4,platt,history,0,3,0.03199025646733733,0.0032382153802605275,0.0033151449958343073,9.878977372025076,9.649730707868025,0.028752041087076803,0.017686582910848406,0.057077268035974515,0.00019998000199980003,0.03438323712099431,31,218,292426,False,concept|history|platt|f4,0.005599440055994401,True,28
ednet,concept,deep,simplekt,4,isotonic,history,0,3,0.02250174995429925,0.002012214081239305,0.002248053952817063,11.182582491640561,10.009435016495953,0.020489535873059943,0.01569966438280512,0.055704612971923,0.00019998000199980003,0.03814802692696765,31,218,292426,False,concept|history|isotonic|f4,0.005599440055994401,True,28
ednet,concept,deep,simplekt,4,temperature,history,0,3,0.02581762487006202,0.02290564407159861,0.022456939741167664,1.1271294004814325,1.149650182421499,0.0029119807984634115,-0.0021640903667339536,0.04000584326326988,0.09299070092990701,0.007281640315182794,31,218,292426,False,concept|history|temperature|f4,0.7439256074392561,False,28
ednet,concept,deep,simplekt,4,none,rt,0,3,0.026710603440576925,0.020298172284173195,0.02167924474268119,1.3159117513946614,1.2320818256177626,0.00641243115640373,-0.0018173946470505242,0.014175673222852434,0.12338766123387661,0.005031358697895734,143,130,292426,False,concept|rt|none|f4,1.0,False,20
ednet,concept,deep,simplekt,4,platt,rt,0,3,0.008964696697129302,0.009870041212104498,0.0033151449958343073,0.9082734817900362,2.704164284938975,-0.0009053445149751968,-0.01107770159278414,0.007126009133171812,0.7971202879712029,0.006554896216270191,143,130,292426,False,concept|rt|platt|f4,1.0,False,20
ednet,concept,deep,simplekt,4,isotonic,rt,0,3,0.008066264418138848,0.009990312225457805,0.002248053952817063,0.8074086411017262,3.5881097996028597,-0.0019240478073189564,-0.012203086834258164,0.007391278300068454,0.7101289871012899,0.007742258272640742,143,130,292426,False,concept|rt|isotonic|f4,1.0,False,20
ednet,concept,deep,simplekt,4,temperature,rt,0,3,0.02930814170033468,0.018389381893129466,0.022456939741167664,1.5937534970267062,1.305081726990945,0.010918759807205212,0.000542904355915397,0.019541195165101072,0.039996000399960006,0.006851201959167014,143,130,292426,False,concept|rt|temperature|f4,0.51994800519948,False,20
ednet,question,deep,dkt,4,none,ability_prefix5,0,3,0.10981876453623599,0.08771428924991609,0.0918294258974277,1.2520054084157222,1.195899500220138,0.022104475286319897,0.0013827880887936131,0.039556475810836114,0.03899610038996101,0.01798933863880829,123,257,127364,False,question|ability_prefix5|none|f4,1.0,False,52
ednet,question,deep,dkt,4,platt,ability_prefix5,0,3,0.014659571378789746,0.02251975849419661,0.013781711341888185,0.6509648574858184,1.0636974621746278,-0.007860187115406866,-0.024896834825201927,0.00932716716321518,0.4587541245875412,0.008738047152308427,123,257,127364,False,question|ability_prefix5|platt|f4,1.0,False,52
ednet,question,deep,dkt,4,isotonic,ability_prefix5,0,3,0.02339724623932799,0.02253927540041848,0.011269682151744344,1.0380655910035856,2.076122993025719,0.0008579708389095109,-0.018112808498368087,0.0176175434210325,0.8971102889711029,0.012127564087583647,123,257,127364,False,question|ability_prefix5|isotonic|f4,1.0,False,52
ednet,question,deep,dkt,4,temperature,ability_prefix5,0,3,0.06699183897765258,0.0768462190381078,0.06709251706529265,0.8717649328255374,0.9984994140621958,-0.00985438006045522,-0.0323149307900403,0.010949400524678885,0.35036496350364965,0.009753701972815151,123,257,127364,False,question|ability_prefix5|temperature|f4,1.0,False,52
ednet,question,deep,dkt,4,none,ability_prefix10,0,3,0.1066318050003919,0.09334959399332601,0.09198712576532052,1.1422846146284846,1.1592035745570874,0.013282211007065892,-0.007706684690998032,0.04253310494260175,0.20057994200579943,0.014644679235071387,56,147,124621,False,question|ability_prefix10|none|f4,1.0,False,52
ednet,question,deep,dkt,4,platt,ability_prefix10,0,3,0.030672836074084678,0.025072202509146303,0.014106882475313675,1.223380198165489,2.174317119871139,0.0056006335649383746,-0.023268374808761462,0.047481511276437655,0.7073292670732927,0.03139616876046443,56,147,124621,False,question|ability_prefix10|platt|f4,1.0,False,52
ednet,question,deep,dkt,4,isotonic,ability_prefix10,0,3,0.027475949208121134,0.025885053931237197,0.014077699018104312,1.0614599946791727,1.951735803755024,0.0015908952768839378,-0.02273503521797698,0.0407207134824309,0.8281171882811719,0.030363721011035117,56,147,124621,False,question|ability_prefix10|isotonic|f4,1.0,False,52
ednet,question,deep,dkt,4,temperature,ability_prefix10,0,3,0.043890372669741134,0.07963081302311056,0.06946279740421524,0.551173233117728,0.6318543783132713,-0.03574044035336943,-0.05788301905733931,0.0022651079936009165,0.0673932606739326,0.026581031525393248,56,147,124621,False,question|ability_prefix10|temperature|f4,1.0,False,52
ednet,question,deep,dkt,4,none,ability_all_rows,0,3,0.13418127250900364,0.09897906535531062,0.09198712576532052,1.355653056808788,1.4586962185483403,0.035202207153693016,0.012892841113513322,0.05839814247361984,0.0013998600139986002,0.04219414674368312,112,112,124621,True,question|ability_all_rows|none|f4,0.027997200279972004,True,52
ednet,question,deep,dkt,4,platt,ability_all_rows,0,3,0.23733409649247952,0.06828272751821636,0.014106882475313675,3.4757559505683764,16.823993317290483,0.16905136897426315,0.14976918712248902,0.19040362879255435,0.00019998000199980003,0.22322721401716586,112,112,124621,True,question|ability_all_rows|platt|f4,0.010398960103989602,True,52
ednet,question,deep,dkt,4,isotonic,ability_all_rows,0,3,0.2316747799626355,0.0655585823309448,0.014077699018104312,3.533858904897047,16.45686412706333,0.1661161976316907,0.1476045934098192,0.1868953017825901,0.00019998000199980003,0.21759708094453117,112,112,124621,True,question|ability_all_rows|isotonic|f4,0.010398960103989602,True,52
ednet,question,deep,dkt,4,temperature,ability_all_rows,0,3,0.13666380900603287,0.11538101173373821,0.06946279740421524,1.184456670577724,1.967438889781016,0.02128279727229465,0.004094219500768399,0.039970727679744494,0.015798420157984203,0.06720101160181763,112,112,124621,True,question|ability_all_rows|temperature|f4,0.18958104189581043,False,52
ednet,question,deep,dkt,4,none,ability_prefix20,0,3,0.08044291796469356,0.08800899429246219,0.09232744260278297,0.9140306466561152,0.871278524531219,-0.007566076327768623,-0.026796311875801407,0.037830786639220564,0.9603039696030397,0.011884524638089408,72,89,120302,False,question|ability_prefix20|none|f4,1.0,False,52
ednet,question,deep,dkt,4,platt,ability_prefix20,0,3,0.016139266561851398,0.027751699590450693,0.017877112684640654,0.5815595729280988,0.9027893288225258,-0.011612433028599295,-0.030244484842146407,0.043309813122063064,0.9137086291370863,0.016189312637699797,72,89,120302,False,question|ability_prefix20|platt|f4,1.0,False,52
ednet,question,deep,dkt,4,isotonic,ability_prefix20,0,3,0.006828381373683978,0.02816797567745609,0.01782016066883604,0.24241647507346414,0.38318292974908336,-0.02133959430377211,-0.034112069671396156,0.042547734221596765,0.9531046895310469,0.014526154344914655,72,89,120302,False,question|ability_prefix20|isotonic|f4,1.0,False,52
ednet,question,deep,dkt,4,temperature,ability_prefix20,0,3,0.05381187206728088,0.08046346268232124,0.07220912398693233,0.6687740034223505,0.7452226131010702,-0.02665159061504036,-0.06316009300225064,0.036166272527166386,0.42055794420557946,0.01839725191965145,72,89,120302,False,question|ability_prefix20|temperature|f4,1.0,False,52
ednet,question,deep,dkt,4,none,history,2,3,0.07324186046511623,0.09296599426488943,0.09198712576532052,0.7878349609904357,0.7962185996763547,-0.019724133799773197,-0.039165219443705525,0.00030291699260227416,0.053394660533946606,0.01874526530020429,230,218,124621,False,question|history|none|f4,1.0,False,52
ednet,question,deep,dkt,4,platt,history,2,3,0.10310410126981284,0.017527393025337516,0.014106882475313675,5.882455030292642,7.308780054717246,0.08557670824447533,0.05797878317821035,0.10970828164309296,0.00019998000199980003,0.08899721879449916,230,218,124621,False,question|history|platt|f4,0.010398960103989602,True,52
ednet,question,deep,dkt,4,isotonic,history,2,3,0.09891011759732603,0.017450274558890103,0.014077699018104312,5.668112399236488,7.0260145120395645,0.08145984303843593,0.052245382067473436,0.10556747710099093,0.00019998000199980003,0.08483241857922172,230,218,124621,False,question|history|isotonic|f4,0.010398960103989602,True,52
ednet,question,deep,dkt,4,temperature,history,2,3,0.02022546261216472,0.07201515130744057,0.06946279740421524,0.2808501023044443,0.2911697105210072,-0.05178968869527585,-0.06713761755971205,-0.022901542300604365,0.0005999400059994001,0.049237334792050516,230,218,124621,False,question|history|temperature|f4,0.023397660233976603,True,52
ednet,question,deep,dkt,4,none,rt,0,3,0.09029630913348954,0.0971782846813792,0.09198712576532052,0.9291819610682185,0.9816189861596,-0.006881975547889663,-0.0301542037485135,0.011606280414042214,0.43455654434556545,0.01338639075724267,109,107,124621,False,question|rt|none|f4,1.0,False,40
ednet,question,deep,dkt,4,platt,rt,0,3,0.03677772700953356,0.014352700124068418,0.014106882475313675,2.5624256545191817,2.607076870023742,0.02242502688546514,-0.0025954974352059173,0.04388617458540061,0.08499150084991501,0.022670844534219883,109,107,124621,False,question|rt|platt|f4,1.0,False,40
ednet,question,deep,dkt,4,isotonic,rt,0,3,0.038244926004269236,0.012692228895573606,0.014077699018104312,3.0132553012502865,2.716702918217331,0.025552697108695628,-0.002753687039663489,0.043180055709409346,0.0821917808219178,0.024167226986164924,109,107,124621,False,question|rt|isotonic|f4,1.0,False,40
ednet,question,deep,dkt,4,temperature,rt,0,3,0.08980892882756736,0.054728546431824156,0.06946279740421524,1.6409887468771558,1.292906882297796,0.0350803823957432,0.0048672303491720794,0.05490654632488752,0.0225977402259774,0.02034613142335212,109,107,124621,False,question|rt|temperature|f4,0.6327367263273672,False,40
ednet,question,deep,sakt,4,none,ability_prefix5,0,3,0.13684781219958445,0.11239647497657641,0.11449779529537403,1.2175454099259226,1.1952004127813403,0.024451337223008032,0.005982628679830888,0.043385258978272986,0.011998800119988001,0.022350016904210415,123,257,127364,False,question|ability_prefix5|none|f4,0.46795320467953205,False,52
ednet,question,deep,sakt,4,platt,ability_prefix5,0,3,0.02062239980327845,0.020395692394483682,0.010843555809678381,1.0111154553819455,1.9018115611921316,0.00022670740879476847,-0.01890842217283279,0.01655604722971023,0.9769023097690231,0.00977884399360007,123,257,127364,False,question|ability_prefix5|platt|f4,1.0,False,52
ednet,question,deep,sakt,4,isotonic,ability_prefix5,0,3,0.021356227988727713,0.019882382624161102,0.010305212611873097,1.0741282064844477,2.0723714097972366,0.001473845364566611,-0.017127236058935583,0.018413579052942913,0.8675132486751325,0.011051015376854616,123,257,127364,False,question|ability_prefix5|isotonic|f4,1.0,False,52
ednet,question,deep,sakt,4,temperature,ability_prefix5,0,3,0.07927266282903889,0.08338568383252369,0.07579055907207333,0.9506747343855138,1.0459437666062634,-0.004113021003484804,-0.02586344343470301,0.014439084407734198,0.6301369863013698,0.0088843788549825,123,257,127364,False,question|ability_prefix5|temperature|f4,1.0,False,52
ednet,question,deep,sakt,4,none,ability_prefix10,0,3,0.1259867975546673,0.11427300889877642,0.11427339854438667,1.102507046666348,1.1025032873747151,0.011713788655890872,-0.008816207944215124,0.04733982032966969,0.22777722227777222,0.011832113084595475,56,147,124621,False,question|ability_prefix10|none|f4,1.0,False,52
ednet,question,deep,sakt,4,platt,ability_prefix10,0,3,0.03055058783684603,0.022501916721601532,0.013604104805988565,1.3576882456203334,2.2456889499555737,0.008048671115244498,-0.01818533207974468,0.0456016868246202,0.6027397260273972,0.029397666328021224,56,147,124621,False,question|ability_prefix10|platt|f4,1.0,False,52
