dataset,granularity,family,model,fold,contrast,method_a,method_b,ece_a,ece_b,delta_ece,ci_low,ci_high,p,n_students,n_test,family_key,p_holm,reject_holm,family_size
bridge2algebra2006,question,deep,dkt,0,best_vs_runnerup,platt,isotonic,0.0028935584566675654,0.0031414479997261347,-0.0002478895430585693,-0.0011903091606661638,0.0009523772968346709,0.9675032496750325,229,352370,question|f0|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,deep,dkt,1,iso_vs_none,isotonic,none,0.0030526075047625587,0.006721636064364122,-0.0036690285596015634,-0.004694496980750121,-0.001100838027448036,0.0059994000599940004,229,352370,question|f1|iso_vs_none,0.08399160083991601,False,52
bridge2algebra2006,question,deep,dkt,1,best_vs_runnerup,platt,isotonic,0.0019216631988144281,0.0030526075047625587,-0.0011309443059481306,-0.0014721400764755937,9.080008162354217e-05,0.11398860113988601,229,352370,question|f1|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,deep,dkt,2,iso_vs_none,isotonic,none,0.0034293442827725384,0.004583208842977748,-0.0011538645602052091,-0.0038294953672470566,0.001717742793595642,0.47535246475352466,229,352370,question|f2|iso_vs_none,1.0,False,52
bridge2algebra2006,question,deep,dkt,2,best_vs_runnerup,isotonic,platt,0.0034293442827725384,0.0034680807554587083,-3.873647268616987e-05,-0.0008334011223110127,0.000791591019094761,0.6655334466553344,229,352370,question|f2|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,deep,dkt,3,iso_vs_none,isotonic,none,0.004827343666280911,0.006233317819337629,-0.0014059741530567183,-0.0042140511482859,0.0008029436866672362,0.2927707229277072,229,352370,question|f3|iso_vs_none,1.0,False,52
bridge2algebra2006,question,deep,dkt,3,best_vs_runnerup,isotonic,platt,0.004827343666280911,0.004933642558843122,-0.0001062988925622111,-0.0013356228448788295,-2.190183231319017e-05,0.0357964203579642,229,352370,question|f3|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,deep,dkt,4,iso_vs_none,isotonic,none,0.002313137945425538,0.005061681471180798,-0.0027485435257552596,-0.004198154844337534,-0.00039014573396429407,0.027197280271972803,229,352370,question|f4|iso_vs_none,0.24477552244775522,False,52
bridge2algebra2006,question,deep,dkt,4,best_vs_runnerup,isotonic,platt,0.002313137945425538,0.002444147020073188,-0.00013100907464765011,-0.001188100273186294,0.0004966507438407449,0.6637336266373363,229,352370,question|f4|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,deep,sakt,0,iso_vs_none,isotonic,none,0.0019694806679368994,0.014443467661832842,-0.012473986993895942,-0.014221511567257452,-0.0071527488599480325,0.00019998000199980003,229,352370,question|f0|iso_vs_none,0.010398960103989602,True,52
bridge2algebra2006,question,deep,sakt,0,best_vs_runnerup,isotonic,platt,0.0019694806679368994,0.002502418878349715,-0.0005329382104128158,-0.0014046560283784903,0.0003121348368137724,0.2923707629237076,229,352370,question|f0|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,deep,sakt,1,iso_vs_none,isotonic,none,0.002237033489576136,0.012313359536850657,-0.010076326047274521,-0.010759628677421274,-0.00519484799843055,0.00019998000199980003,229,352370,question|f1|iso_vs_none,0.010398960103989602,True,52
bridge2algebra2006,question,deep,sakt,1,best_vs_runnerup,isotonic,platt,0.002237033489576136,0.002561767127059373,-0.000324733637483237,-0.000671965437803741,0.00035406539149281715,0.5115488451154885,229,352370,question|f1|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,deep,sakt,2,iso_vs_none,isotonic,none,0.003489645084562862,0.013858546130487507,-0.010368901045924646,-0.013300419040701929,-0.006464076776519491,0.00019998000199980003,229,352370,question|f2|iso_vs_none,0.010398960103989602,True,52
bridge2algebra2006,question,deep,sakt,2,best_vs_runnerup,platt,isotonic,0.0026702482178321495,0.003489645084562862,-0.0008193968667307124,-0.0015991096811125865,0.000384479529702199,0.23617638236176383,229,352370,question|f2|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,deep,sakt,3,iso_vs_none,isotonic,none,0.004360306239617235,0.011774542952010664,-0.007414236712393428,-0.011908223451861178,-0.002627715118281905,0.0035996400359964,229,352370,question|f3|iso_vs_none,0.08999100089991001,False,52
bridge2algebra2006,question,deep,sakt,3,best_vs_runnerup,platt,isotonic,0.004205637174324579,0.004360306239617235,-0.00015466906529265634,-0.0011789848788321291,0.00038508420806632285,0.6377362263773623,229,352370,question|f3|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,deep,sakt,4,iso_vs_none,isotonic,none,0.0030711449554691153,0.018236910066123643,-0.015165765110654528,-0.01723325905600728,-0.010426643324535748,0.00019998000199980003,229,352370,question|f4|iso_vs_none,0.010398960103989602,True,52
bridge2algebra2006,question,deep,sakt,4,best_vs_runnerup,platt,isotonic,0.0029859291762483454,0.0030711449554691153,-8.521577922076997e-05,-0.0009492997089766813,0.0006553017879913915,0.8325167483251675,229,352370,question|f4|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,deep,akt,0,iso_vs_none,isotonic,none,0.002171133832207535,0.0061803028067087306,-0.0040091689745011955,-0.005137346300281718,-0.0004942640844809342,0.031596840315968405,229,352370,question|f0|iso_vs_none,0.31596840315968405,False,52
bridge2algebra2006,question,deep,akt,0,best_vs_runnerup,isotonic,platt,0.002171133832207535,0.002258231148291609,-8.70973160840738e-05,-0.002018175769444853,0.001472189173029499,0.6555344465553444,229,352370,question|f0|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,deep,akt,1,iso_vs_none,isotonic,none,0.002281204412564942,0.006584363878877588,-0.004303159466312646,-0.005359516358765835,-0.00041271498283685965,0.0313968603139686,229,352370,question|f1|iso_vs_none,0.3453654634536546,False,52
bridge2algebra2006,question,deep,akt,1,best_vs_runnerup,isotonic,platt,0.002281204412564942,0.0024936957246202676,-0.00021249131205532557,-0.0010577226128133319,0.0014120309438199665,0.8929107089291071,229,352370,question|f1|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,deep,akt,2,iso_vs_none,isotonic,none,0.0026591293209423483,0.007337601384907931,-0.004678472063965582,-0.006694412186639921,-0.0002833935888877294,0.033396660333966606,229,352370,question|f2|iso_vs_none,0.5343465653434657,False,52
bridge2algebra2006,question,deep,akt,2,best_vs_runnerup,isotonic,platt,0.0026591293209423483,0.0032144942761010765,-0.0005553649551587282,-0.0012753956810568703,0.000845558697272432,0.5285471452854714,229,352370,question|f2|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,deep,akt,3,iso_vs_none,isotonic,none,0.004053345809605732,0.0063474577858501375,-0.0022941119762444053,-0.005102998133498561,0.00031557584797939315,0.09299070092990701,229,352370,question|f3|iso_vs_none,1.0,False,52
bridge2algebra2006,question,deep,akt,3,best_vs_runnerup,isotonic,platt,0.004053345809605732,0.004376923112840907,-0.00032357730323517506,-0.0007435441448450525,0.00016952430229919268,0.25237476252374763,229,352370,question|f3|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,deep,akt,4,iso_vs_none,isotonic,none,0.0023065783381634257,0.009065171836422197,-0.006758593498258771,-0.008219331805518438,-0.003748552382420394,0.00019998000199980003,229,352370,question|f4|iso_vs_none,0.010398960103989602,True,52
bridge2algebra2006,question,deep,akt,4,best_vs_runnerup,isotonic,platt,0.0023065783381634257,0.0026156313090078746,-0.00030905297084444887,-0.000845912188015748,0.0006999545598151009,0.5631436856314369,229,352370,question|f4|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,deep,simplekt,0,iso_vs_none,isotonic,none,0.0019530895241924359,0.006865889547918525,-0.004912800023726089,-0.005101872836470511,-0.001494796741789508,0.0057994200579942,229,352370,question|f0|iso_vs_none,0.0753924607539246,False,52
bridge2algebra2006,question,deep,simplekt,0,best_vs_runnerup,isotonic,platt,0.0019530895241924359,0.004251902655351881,-0.0022988131311594455,-0.003369620580393928,-0.00015493062771451476,0.0221977802219778,229,352370,question|f0|best_vs_runnerup,0.7547245275472453,False,52
bridge2algebra2006,question,deep,simplekt,1,iso_vs_none,isotonic,none,0.0029135003185185274,0.012628964440786815,-0.009715464122268288,-0.014728418475654599,-0.0034205510043758018,0.0007999200079992001,229,352370,question|f1|iso_vs_none,0.014398560143985602,True,52
bridge2algebra2006,question,deep,simplekt,1,best_vs_runnerup,isotonic,platt,0.0029135003185185274,0.00843763561713265,-0.0055241352986141225,-0.006626780371657966,-0.0023659657543398183,0.00019998000199980003,229,352370,question|f1|best_vs_runnerup,0.010398960103989602,True,52
bridge2algebra2006,question,deep,simplekt,2,iso_vs_none,isotonic,none,0.0025949944205906892,0.019059451996480768,-0.016464457575890077,-0.017515104370394514,-0.013208696629467657,0.00019998000199980003,229,352370,question|f2|iso_vs_none,0.010398960103989602,True,52
bridge2algebra2006,question,deep,simplekt,2,best_vs_runnerup,isotonic,platt,0.0025949944205906892,0.0083861186308019,-0.005791124210211211,-0.0069410152170148,-0.002488959399392295,0.00019998000199980003,229,352370,question|f2|best_vs_runnerup,0.010398960103989602,True,52
bridge2algebra2006,question,deep,simplekt,3,iso_vs_none,isotonic,none,0.004788397183326106,0.029788476317507195,-0.02500007913418109,-0.03286104853988728,-0.015008179153423047,0.00019998000199980003,229,352370,question|f3|iso_vs_none,0.010398960103989602,True,52
bridge2algebra2006,question,deep,simplekt,3,best_vs_runnerup,isotonic,platt,0.004788397183326106,0.00650051553368279,-0.001712118350356684,-0.005363226555448451,-0.00017471419006114602,0.004399560043995601,229,352370,question|f3|best_vs_runnerup,0.18918108189181085,False,52
bridge2algebra2006,question,deep,simplekt,4,iso_vs_none,isotonic,none,0.0031425868718448578,0.027689047308227095,-0.024546460436382235,-0.02538957413805477,-0.021156400183917512,0.00019998000199980003,229,352370,question|f4|iso_vs_none,0.010398960103989602,True,52
bridge2algebra2006,question,deep,simplekt,4,best_vs_runnerup,isotonic,platt,0.0031425868718448578,0.003354505157197659,-0.00021191828535280146,-0.001391515048174621,0.0002453026969195624,0.28017198280171984,229,352370,question|f4|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,classical,bkt,0,iso_vs_none,isotonic,none,0.0035022324855299575,0.0059929483443283945,-0.002490715858798437,-0.00512160588506219,-0.0018356929534067417,0.00019998000199980003,229,354262,question|f0|iso_vs_none,0.010398960103989602,True,52
bridge2algebra2006,question,classical,bkt,0,best_vs_runnerup,isotonic,platt,0.0035022324855299575,0.005252503285483486,-0.0017502707999535287,-0.003556244762545745,-0.000240622899511476,0.0093990600939906,229,354262,question|f0|best_vs_runnerup,0.3665633436656334,False,52
bridge2algebra2006,question,classical,bkt,1,iso_vs_none,isotonic,none,0.003150286514654936,0.006364771253486061,-0.0032144847388311253,-0.004145248694548033,-0.0015837589524682436,0.00019998000199980003,229,354262,question|f1|iso_vs_none,0.010398960103989602,True,52
bridge2algebra2006,question,classical,bkt,1,best_vs_runnerup,isotonic,platt,0.003150286514654936,0.005580154953165261,-0.002429868438510325,-0.004137920809525065,-0.00014732830606066627,0.0273972602739726,229,354262,question|f1|best_vs_runnerup,0.821917808219178,False,52
bridge2algebra2006,question,classical,bkt,2,iso_vs_none,isotonic,none,0.006451110806815837,0.0056140158430794665,0.0008370949637363703,-0.00721544898938078,0.0024239697934759145,0.9413058694130587,229,354262,question|f2|iso_vs_none,1.0,False,52
bridge2algebra2006,question,classical,bkt,2,best_vs_runnerup,none,isotonic,0.0056140158430794665,0.006451110806815837,-0.0008370949637363703,-0.0024239697934759145,0.007215448989380779,0.9413058694130587,229,354262,question|f2|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,classical,bkt,3,iso_vs_none,isotonic,none,0.007452873763923818,0.005700392504317693,0.001752481259606125,-0.006464022273983897,0.003628401495698353,0.7201279872012799,229,354262,question|f3|iso_vs_none,1.0,False,52
bridge2algebra2006,question,classical,bkt,3,best_vs_runnerup,none,isotonic,0.005700392504317693,0.007452873763923818,-0.001752481259606125,-0.003628401495698353,0.006464022273983887,0.7201279872012799,229,354262,question|f3|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,classical,bkt,4,iso_vs_none,isotonic,none,0.004216964296267779,0.00633655787871662,-0.0021195935824488412,-0.006285482961530149,-0.0007495949492127825,0.007999200079992,229,354262,question|f4|iso_vs_none,0.08799120087991201,False,52
bridge2algebra2006,question,classical,bkt,4,best_vs_runnerup,isotonic,platt,0.004216964296267779,0.006028081577340315,-0.001811117281072536,-0.004186649003743136,-7.112233062911662e-05,0.0375962403759624,229,354262,question|f4|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,classical,pfa,0,iso_vs_none,isotonic,none,0.0035193626003070257,0.010534718279675672,-0.007015355679368646,-0.009288341790794925,-0.0037793853294838743,0.0005999400059994001,229,354262,question|f0|iso_vs_none,0.010798920107989201,True,52
bridge2algebra2006,question,classical,pfa,0,best_vs_runnerup,isotonic,temperature,0.0035193626003070257,0.009885102556447974,-0.006365739956140948,-0.0087302089604958,-0.0032731507987947806,0.00039996000399960006,229,354262,question|f0|best_vs_runnerup,0.017598240175982403,True,52
bridge2algebra2006,question,classical,pfa,1,iso_vs_none,isotonic,none,0.004233007500389262,0.01322025142579408,-0.008987243925404818,-0.011820689988365192,-0.005375249349559947,0.00019998000199980003,229,354262,question|f1|iso_vs_none,0.010398960103989602,True,52
bridge2algebra2006,question,classical,pfa,1,best_vs_runnerup,isotonic,platt,0.004233007500389262,0.010793914949826715,-0.006560907449437454,-0.00954974086195108,-0.003856995740639853,0.00019998000199980003,229,354262,question|f1|best_vs_runnerup,0.010398960103989602,True,52
bridge2algebra2006,question,classical,pfa,2,iso_vs_none,isotonic,none,0.0030989595516914374,0.009077172165842957,-0.00597821261415152,-0.008852591606802648,-0.0035578547153867616,0.00039996000399960006,229,354262,question|f2|iso_vs_none,0.010398960103989602,True,52
bridge2algebra2006,question,classical,pfa,2,best_vs_runnerup,isotonic,none,0.0030989595516914374,0.009077172165842957,-0.00597821261415152,-0.008852591606802648,-0.0035578547153867616,0.00039996000399960006,229,354262,question|f2|best_vs_runnerup,0.017598240175982403,True,52
bridge2algebra2006,question,classical,pfa,3,iso_vs_none,isotonic,none,0.006615833128507638,0.008024741247739867,-0.0014089081192322286,-0.005802102326617588,0.0006737912829528613,0.18718128187181282,229,354262,question|f3|iso_vs_none,1.0,False,52
bridge2algebra2006,question,classical,pfa,3,best_vs_runnerup,isotonic,none,0.006615833128507638,0.008024741247739867,-0.0014089081192322286,-0.005802102326617588,0.0006737912829528613,0.18718128187181282,229,354262,question|f3|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,classical,pfa,4,iso_vs_none,isotonic,none,0.0041695368411438696,0.010592005238658025,-0.006422468397514156,-0.007645453550951295,-0.004282966242351827,0.00019998000199980003,229,354262,question|f4|iso_vs_none,0.010398960103989602,True,52
bridge2algebra2006,question,classical,pfa,4,best_vs_runnerup,isotonic,temperature,0.0041695368411438696,0.009881986459546776,-0.005712449618402907,-0.007340654674231236,-0.00387027638928417,0.00019998000199980003,229,354262,question|f4|best_vs_runnerup,0.010398960103989602,True,52
bridge2algebra2006,question,classical,pfa_recency,0,iso_vs_none,isotonic,none,0.0035570026824537837,0.008324246681558546,-0.0047672439991047625,-0.00689647423152842,-0.0019728141284532912,0.0033996600339966003,229,354262,question|f0|iso_vs_none,0.050994900509949,False,52
bridge2algebra2006,question,classical,pfa_recency,0,best_vs_runnerup,isotonic,temperature,0.0035570026824537837,0.007698021388875554,-0.004141018706421771,-0.006371840584589376,-0.0017370104635847524,0.0033996600339966003,229,354262,question|f0|best_vs_runnerup,0.135986401359864,False,52
bridge2algebra2006,question,classical,pfa_recency,1,iso_vs_none,isotonic,none,0.0037996493327598123,0.00843175064897604,-0.004632101316216227,-0.007362470935858441,-0.0016959288577255412,0.0015998400159984002,229,354262,question|f1|iso_vs_none,0.025597440255974404,True,52
bridge2algebra2006,question,classical,pfa_recency,1,best_vs_runnerup,isotonic,platt,0.0037996493327598123,0.008101011765422396,-0.004301362432662583,-0.0070341532894876895,-0.0013320438245214149,0.0025997400259974,229,354262,question|f1|best_vs_runnerup,0.0987901209879012,False,52
bridge2algebra2006,question,classical,pfa_recency,2,iso_vs_none,isotonic,none,0.002894335264672131,0.008479525815189879,-0.005585190550517748,-0.008013573944718928,-0.00251876988944697,0.00019998000199980003,229,354262,question|f2|iso_vs_none,0.010398960103989602,True,52
bridge2algebra2006,question,classical,pfa_recency,2,best_vs_runnerup,isotonic,none,0.002894335264672131,0.008479525815189879,-0.005585190550517748,-0.008013573944718928,-0.00251876988944697,0.00019998000199980003,229,354262,question|f2|best_vs_runnerup,0.010398960103989602,True,52
bridge2algebra2006,question,classical,pfa_recency,3,iso_vs_none,isotonic,none,0.005375102662646493,0.007700421909482846,-0.0023253192468363527,-0.00513041362634219,3.1718940700854835e-05,0.054394560543945605,229,354262,question|f3|iso_vs_none,1.0,False,52
bridge2algebra2006,question,classical,pfa_recency,3,best_vs_runnerup,isotonic,none,0.005375102662646493,0.007700421909482846,-0.0023253192468363527,-0.00513041362634219,3.1718940700854835e-05,0.054394560543945605,229,354262,question|f3|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,classical,pfa_recency,4,iso_vs_none,isotonic,none,0.003731526485116972,0.007373160952773198,-0.003641634467656226,-0.005397482344859135,-0.0014953460589381313,0.0035996400359964,229,354262,question|f4|iso_vs_none,0.0503949605039496,False,52
bridge2algebra2006,question,classical,pfa_recency,4,best_vs_runnerup,isotonic,none,0.003731526485116972,0.007373160952773198,-0.003641634467656226,-0.005397482344859135,-0.0014953460589381313,0.0035996400359964,229,354262,question|f4|best_vs_runnerup,0.1331866813318668,False,52
bridge2algebra2006,question,classical,elorasch,0,iso_vs_none,isotonic,none,0.001884665163098247,0.0735873905778288,-0.07170272541473055,-0.07299379079727117,-0.06472504351794768,0.00019998000199980003,229,354262,question|f0|iso_vs_none,0.010398960103989602,True,52
bridge2algebra2006,question,classical,elorasch,0,best_vs_runnerup,isotonic,platt,0.001884665163098247,0.0040518228143764205,-0.0021671576512781736,-0.003915641867256756,0.001146212916586639,0.26877312268773124,229,354262,question|f0|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,classical,elorasch,1,iso_vs_none,isotonic,none,0.005148670343631919,0.07331643965156452,-0.0681677693079326,-0.07028446191397923,-0.06438928102975848,0.00019998000199980003,229,354262,question|f1|iso_vs_none,0.010398960103989602,True,52
bridge2algebra2006,question,classical,elorasch,1,best_vs_runnerup,isotonic,platt,0.005148670343631919,0.005186919393615741,-3.824904998382152e-05,-0.0034687761226060944,0.0030972509092211907,0.9825017498250175,229,354262,question|f1|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,classical,elorasch,2,iso_vs_none,isotonic,none,0.007990415296061131,0.07305776107913842,-0.06506734578307728,-0.06675986549644423,-0.06204195221616976,0.00019998000199980003,229,354262,question|f2|iso_vs_none,0.010398960103989602,True,52
bridge2algebra2006,question,classical,elorasch,2,best_vs_runnerup,platt,isotonic,0.007587652764269255,0.007990415296061131,-0.00040276253179187625,-0.002826834309248279,0.0018383645026949634,0.7769223077692231,229,354262,question|f2|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,classical,elorasch,3,iso_vs_none,isotonic,none,0.004762161901945351,0.0738584059748705,-0.06909624407292515,-0.07205278925318805,-0.0642568030459318,0.00019998000199980003,229,354262,question|f3|iso_vs_none,0.010398960103989602,True,52
bridge2algebra2006,question,classical,elorasch,3,best_vs_runnerup,isotonic,platt,0.004762161901945351,0.00526904516377588,-0.0005068832618305291,-0.003559673810315915,0.0027244731313101032,0.7435256474352565,229,354262,question|f3|best_vs_runnerup,1.0,False,52
bridge2algebra2006,question,classical,elorasch,4,iso_vs_none,isotonic,none,0.004989461256496413,0.07419303676281004,-0.06920357550631363,-0.07093535142180891,-0.06575293119079399,0.00019998000199980003,229,354262,question|f4|iso_vs_none,0.010398960103989602,True,52
bridge2algebra2006,question,classical,elorasch,4,best_vs_runnerup,isotonic,platt,0.004989461256496413,0.007125777589256281,-0.0021363163327598675,-0.004501619458150347,0.0009487511037103163,0.23577642235776422,229,354262,question|f4|best_vs_runnerup,1.0,False,52
ednet,concept,deep,dkt,0,iso_vs_none,isotonic,none,0.0018369696838786995,0.009849706467740596,-0.008012736783861897,-0.008153389098732434,-0.004686026399050979,0.00019998000199980003,937,301372,concept|f0|iso_vs_none,0.005599440055994401,True,28
ednet,concept,deep,dkt,0,best_vs_runnerup,isotonic,none,0.0018369696838786995,0.009849706467740596,-0.008012736783861897,-0.008153389098732434,-0.004686026399050979,0.00019998000199980003,937,301372,concept|f0|best_vs_runnerup,0.005599440055994401,True,28
ednet,concept,deep,dkt,1,iso_vs_none,isotonic,none,0.011274832545742285,0.00951852281463831,0.0017563097311039753,-0.007942774470558267,0.00876694443243165,0.7407259274072593,937,301372,concept|f1|iso_vs_none,1.0,False,28
ednet,concept,deep,dkt,1,best_vs_runnerup,none,temperature,0.00951852281463831,0.009768715482488574,-0.00025019266785026445,-0.00032386316982489376,0.00010990025511312763,0.20877912208779123,937,301372,concept|f1|best_vs_runnerup,1.0,False,28
ednet,concept,deep,dkt,2,iso_vs_none,isotonic,none,0.003914295618943914,0.010165024317318487,-0.006250728698374573,-0.008288992358468996,-0.0023265719540007603,0.0027997200279972004,937,301372,concept|f2|iso_vs_none,0.036396360363963605,True,28
ednet,concept,deep,dkt,2,best_vs_runnerup,isotonic,none,0.003914295618943914,0.010165024317318487,-0.006250728698374573,-0.008288992358468996,-0.0023265719540007603,0.0027997200279972004,937,301372,concept|f2|best_vs_runnerup,0.06999300069993,False,28
ednet,concept,deep,dkt,3,iso_vs_none,isotonic,none,0.00875782966951253,0.009153744619078944,-0.00039591494956641403,-0.008008805281783039,0.006141771679714917,0.8759124087591241,937,301372,concept|f3|iso_vs_none,1.0,False,28
ednet,concept,deep,dkt,3,best_vs_runnerup,isotonic,none,0.00875782966951253,0.009153744619078944,-0.00039591494956641403,-0.008008805281783039,0.006141771679714917,0.8759124087591241,937,301372,concept|f3|best_vs_runnerup,1.0,False,28
ednet,concept,deep,dkt,4,iso_vs_none,isotonic,none,0.002883746800238771,0.00899190504171857,-0.006108158241479799,-0.0065835867750906355,-0.003243176333373979,0.00019998000199980003,937,301372,concept|f4|iso_vs_none,0.005599440055994401,True,28
ednet,concept,deep,dkt,4,best_vs_runnerup,isotonic,none,0.002883746800238771,0.00899190504171857,-0.006108158241479799,-0.0065835867750906355,-0.003243176333373979,0.00019998000199980003,937,301372,concept|f4|best_vs_runnerup,0.005599440055994401,True,28
ednet,concept,deep,sakt,0,iso_vs_none,isotonic,none,0.002295097173616935,0.022107731149056148,-0.01981263397543921,-0.021866489641607225,-0.009911636977476395,0.00019998000199980003,937,301372,concept|f0|iso_vs_none,0.005599440055994401,True,28
ednet,concept,deep,sakt,0,best_vs_runnerup,isotonic,platt,0.002295097173616935,0.0061879868087852926,-0.0038928896351683577,-0.004079068963516991,-0.0013043930327865697,0.0053994600539946005,937,301372,concept|f0|best_vs_runnerup,0.14038596140385962,False,28
ednet,concept,deep,sakt,1,iso_vs_none,isotonic,none,0.010802616328616685,0.030000731789846677,-0.019198115461229993,-0.028073174073757572,-0.011618926311683098,0.00019998000199980003,937,301372,concept|f1|iso_vs_none,0.005599440055994401,True,28
ednet,concept,deep,sakt,1,best_vs_runnerup,isotonic,platt,0.010802616328616685,0.014125673579849387,-0.003323057251232702,-0.007390061838222881,-0.001506457726307807,0.0005999400059994001,937,301372,concept|f1|best_vs_runnerup,0.016198380161983803,True,28
ednet,concept,deep,sakt,2,iso_vs_none,isotonic,none,0.002514430315596704,0.017771093862790237,-0.015256663547193534,-0.015664527175284635,-0.009439273880885255,0.00019998000199980003,937,301372,concept|f2|iso_vs_none,0.005599440055994401,True,28
ednet,concept,deep,sakt,2,best_vs_runnerup,isotonic,platt,0.002514430315596704,0.007097864731312738,-0.0045834344157160345,-0.005507304798011086,-0.0008568771293021825,0.0011998800119988001,937,301372,concept|f2|best_vs_runnerup,0.031196880311968805,True,28
ednet,concept,deep,sakt,3,iso_vs_none,isotonic,none,0.007522029544838902,0.01620315238169681,-0.008681122836857909,-0.015105981869926743,-0.0018624681294183033,0.008399160083991601,937,301372,concept|f3|iso_vs_none,0.0923907609239076,False,28
ednet,concept,deep,sakt,3,best_vs_runnerup,isotonic,temperature,0.007522029544838902,0.010622791875884404,-0.0031007623310455026,-0.005073967450120472,-0.001475871913422615,0.000999900009999,937,301372,concept|f3|best_vs_runnerup,0.026997300269973,True,28
ednet,concept,deep,sakt,4,iso_vs_none,isotonic,none,0.0010084767979243175,0.013136369845166395,-0.012127893047242077,-0.012470686835643046,-0.005092242728078189,0.00019998000199980003,937,301372,concept|f4|iso_vs_none,0.005599440055994401,True,28
ednet,concept,deep,sakt,4,best_vs_runnerup,isotonic,platt,0.0010084767979243175,0.004763764455652966,-0.003755287657728649,-0.004436975686968374,0.00043793981513645273,0.136986301369863,937,301372,concept|f4|best_vs_runnerup,1.0,False,28
ednet,concept,deep,akt,0,iso_vs_none,isotonic,none,0.0025421243494953213,0.0038764627404491298,-0.0013343383909538084,-0.002090985739060463,0.0003160773305994522,0.1277872212778722,937,301372,concept|f0|iso_vs_none,0.613938606139386,False,28
ednet,concept,deep,akt,0,best_vs_runnerup,isotonic,temperature,0.0025421243494953213,0.0037384298183259857,-0.0011963054688306643,-0.0020361364343568027,0.00034788411188356184,0.1331866813318668,937,301372,concept|f0|best_vs_runnerup,1.0,False,28
ednet,concept,deep,akt,1,iso_vs_none,isotonic,none,0.009257901972535433,0.0027033965110097495,0.0065545054615256835,-0.002036656715992473,0.008149070260223885,0.134986501349865,937,301372,concept|f1|iso_vs_none,1.0,False,28
ednet,concept,deep,akt,1,best_vs_runnerup,none,temperature,0.0027033965110097495,0.005782718542819348,-0.003079322031809598,-0.004686980607479498,0.0032131836825617915,0.4771522847715228,937,301372,concept|f1|best_vs_runnerup,1.0,False,28
ednet,concept,deep,akt,2,iso_vs_none,isotonic,none,0.005096803283437383,0.0023721344792033364,0.002724668804234047,-0.0020041096626635924,0.004061968442874949,0.26777322267773224,937,301372,concept|f2|iso_vs_none,1.0,False,28
ednet,concept,deep,akt,2,best_vs_runnerup,none,temperature,0.0023721344792033364,0.0032988272904099403,-0.0009266928112066039,-0.001112017493516504,0.0011239815274837822,0.6563343665633437,937,301372,concept|f2|best_vs_runnerup,1.0,False,28
ednet,concept,deep,akt,3,iso_vs_none,isotonic,none,0.007208067424070238,0.0030752033198877798,0.004132864104182459,-0.0010774398842847038,0.005623000838993336,0.20317968203179682,937,301372,concept|f3|iso_vs_none,1.0,False,28
ednet,concept,deep,akt,3,best_vs_runnerup,none,temperature,0.0030752033198877798,0.004571680609082496,-0.0014964772891947163,-0.0030584917571106797,0.0022056959393542993,0.6605339466053395,937,301372,concept|f3|best_vs_runnerup,1.0,False,28
ednet,concept,deep,akt,4,iso_vs_none,isotonic,none,0.002113143756953946,0.0047757860648557715,-0.0026626423079018254,-0.004342211297356271,0.002760363395239532,0.43455654434556545,937,301372,concept|f4|iso_vs_none,0.7927207279272073,False,28
ednet,concept,deep,akt,4,best_vs_runnerup,isotonic,platt,0.002113143756953946,0.002784908197660289,-0.000671764440706343,-0.000916544122854423,0.00034318205933728176,0.6377362263773623,937,301372,concept|f4|best_vs_runnerup,1.0,False,28
ednet,concept,deep,simplekt,0,iso_vs_none,isotonic,none,0.002300789528374,0.02157612218570566,-0.01927533265733166,-0.019855195386351967,-0.013123961938191962,0.00019998000199980003,937,301372,concept|f0|iso_vs_none,0.005599440055994401,True,28
ednet,concept,deep,simplekt,0,best_vs_runnerup,isotonic,platt,0.002300789528374,0.009526894587766307,-0.007226105059392307,-0.008197312657391239,-0.0002906886413386623,0.040195980401959805,937,301372,concept|f0|best_vs_runnerup,0.9245075492450755,False,28
